"MAXWATR_1","MAXWATR_2","FRACTEN","PERCRTE","PERCEXP","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
445.013,187.021,0.786,643.924,14.329,183.472,6.6,1.624,8.306,4.591,0.961
216.855,132.79,0.108,805.239,17.582,569.397,7.775,1.546,6.943,3.631,1.995
302.905,125.085,0.891,598.149,11.029,341.309,3.184,2.881,7.917,4.336,0.199
205.347,215.173,0.312,61.045,12.031,128.419,2.112,2.395,6.404,4.295,0.701
357.837,152.991,0.345,374.518,15.426,27.833,9.222,2.919,9.543,4.404,0.652
148.767,144.806,0.617,934.815,14.921,922.607,3.806,0.986,7.477,3.584,1.563
75.351,202.663,0.082,522.038,19.4,879.944,6.984,1.915,5.136,2.851,1.773
423.81,211.905,0.537,521.123,12.682,58.228,7.134,2.188,9.457,2.422,0.742
332.953,187.241,0.182,599.98,6.815,243.043,2.759,1.018,7.52,2.057,1.231
448.639,139.944,0.479,362.433,13.453,343.873,1.557,0.526,8.239,3.522,1.384
438.12,235.951,0.446,463.934,10.8,296.448,6.637,1.852,9.821,4.848,0.593
293.347,69.44,0.286,250.252,18.539,745.85,9.176,1.293,7.902,2.058,0.403
475.83,132.886,0.62,434.576,2.763,573.243,9.13,2.933,5.825,4.294,0.424
464.899,64.139,0.264,547.002,1.93,743.286,2.339,2.181,5.588,4.035,1.099
361.298,101.877,0.839,151.254,5.117,434.937,4.451,0.858,6.922,3.38,1.529
180.627,209.735,0.858,355.231,1.979,589.112,1.648,2.701,7.25,4.142,1.294
220.453,243.491,0.857,849.977,11.565,493.042,9.509,0.268,8.77,4.307,1.729
371.24,241.431,0.946,846.681,15.491,118.165,3.312,2.048,5.386,3.175,0.918
169.751,176.721,0.791,214.363,13.868,266.114,7.992,2.767,9.602,4.697,0.722
429.303,223.441,0.56,827.272,9.816,863.403,1.522,0.233,5.329,3.089,0.506
413.593,157.028,0.927,83.871,15.34,125.367,7.43,2.308,5.638,2.199,1.974
225.562,212.976,0.342,676.273,7.169,575.684,8.668,1.429,8.152,4.008,1.599
173.651,51.999,0.926,464.727,8.253,283.57,6.217,1.458,9.007,3.447,1.574
446.387,165.186,0.526,908.204,14.471,599.61,4.076,1.448,9.307,2.873,0.745
162.17,237.421,0.635,806.398,15.598,450.44,1.349,1.242,7.26,2.285,0.319
168.707,163.016,0.842,322.394,14.584,444.459,7.173,2.948,5.715,2.389,1.538
475.94,146.454,0.38,323.981,8.51,432.862,5.304,2.607,9.281,4.986,1.854
128.168,246.567,0.788,336.31,3.586,729.37,7.066,0.121,9.385,4.195,1.787
145.636,220.914,0.445,381.476,17.785,174.439,4.506,1.881,7.109,3.175,1.432
252.423,233.438,0.272,390.265,8.044,536.744,8.874,2.101,8.881,3.319,0.87
89.276,66.061,0.082,902.223,2.315,596.07,6.78,0.521,9.319,3.634,0.206
291.534,53.043,0.912,205.696,4.648,326.783,7.775,0.018,9.785,3.257,0.289
401.013,33.624,0.545,632.084,9.317,951.904,9.659,0.816,6.647,4.949,0.751
70.874,79.382,0.595,707.522,16.076,231.934,1.075,1.71,7.996,3.727,1.661
414.032,61.447,0.874,627.811,13.578,36.5,7.052,1.537,8.524,3.919,0.799
221.771,200.204,0.156,718.142,15.146,968.628,7.268,0.394,5.63,2.798,1.078
136.435,91.701,0.703,679.263,2.868,806.702,4.532,1.853,9.721,3.106,1.632
92.929,105.983,0.764,107.98,18.955,184.632,7.617,1.516,9.55,3.953,0.732
139.484,153.677,0.432,86.557,9.807,375.611,5.683,0.622,7.861,3.544,0.441
391.235,90.588,0.166,472.173,3.032,102.052,2.156,2.603,6.672,2.658,0.924
480.774,211.273,0.798,947.999,8.417,222.901,4.241,1.069,5.087,2.376,0.192
435.4,177.71,0.406,141.61,5.954,639.649,8.392,2.921,9.282,3.907,1.24
418.097,172.574,0.434,611.942,5.242,795.532,1.307,0.299,9.941,2.788,1.098
328.174,108.276,0.606,856.447,6.028,838.867,5.614,2.886,8.091,2.56,0.766
172.607,182.544,0.64,850.587,17.94,20.509,9.112,1.17,9.233,2.46,0.179
154.041,219.513,0.417,118.417,16.182,528.077,2.997,0.482,8.864,2.237,0.685
342.566,213.58,0.272,203.377,19.429,230.225,8.192,1.902,9.386,3.98,1.305
145.197,51.505,0.739,612.919,8.118,985.962,6.026,2.206,7.573,4.971,1.142
347.345,136.758,0.616,163.705,4.333,638.306,3.741,1.468,9.936,2.967,1.29
75.049,66.089,0.663,43.955,19.091,276.368,5.052,2.698,9.028,2.372,1.885
427.271,241.321,0.544,372.565,15.241,275.88,7.412,2.562,7.424,3.308,1.783
251.379,90.424,0.504,953.858,1.032,619.385,3.731,0.595,8.885,4.491,1.067
147.943,152.744,0.599,913.453,19.45,976.44,9.026,2.292,5.279,4.743,1.933
53.845,245.001,0.16,20.762,13.585,649.17,5.423,2.181,9.469,4.311,1.859
69.391,100.174,0.169,441.534,16.996,348.756,3.71,0.037,7.678,3.625,1.386
180.737,139.587,0.488,240.73,8.023,11.231,7.385,0.123,5.74,4.928,1.338
466.272,43.182,0.161,185.311,6.024,282.471,8.275,2.308,6.732,4.945,1.803
189.966,236.926,0.596,142.098,19.62,779.785,1.681,1.988,6.194,3.859,0.998
209.851,26.813,0.822,545.171,6.107,306.397,1.073,2.424,7.208,2.837,1.371
164.56,218.263,0.647,866.762,15.931,244.202,2.844,2.041,5.034,2.169,1.258
146.405,37.497,0.056,865.114,18.309,94.117,6.587,0.715,6.419,2.293,0.917
457.043,33.295,0.086,106.21,18.919,732.666,7.071,2.785,5.389,2.487,0.328
336.386,65.993,0.15,664.615,5.41,272.523,3.978,1.874,7.646,3.021,0.471
455.176,30.713,0.706,708.987,2.076,119.142,6.502,2.654,9.6,2.158,1.032
244.183,156.918,0.134,953.492,12.344,284.058,2.917,1.832,7.862,3.328,1.554
134.595,236.487,0.243,917.481,14.165,344.239,2.507,0.658,7.961,3.15,0.816
308.92,166.957,0.546,32.297,8.091,892.151,5.846,2.959,7.116,2.369,1.771
476.874,139.45,0.238,193.245,18.012,703.492,8.977,1.792,7.591,2.152,0.948
347.235,66.721,0.248,307.502,10.461,216.187,9.232,1.701,8.328,2.348,1.343
259.729,75.262,0.412,929.444,13.186,358.643,9.277,1.705,9.34,4.107,0.649
193.124,231.667,0.662,440.008,6.115,993.225,6.949,0.404,6.133,2.465,1.19
135.364,53.51,0.3,336.677,14.837,424.073,8.583,1.93,8.534,2.358,1.3
146.295,248.929,0.944,878.053,12.562,890.747,1.135,0.292,8.63,2.444,1.353
189.746,96.631,0.941,494.146,17.291,685.547,2.459,1.143,8.018,4.771,1.32
330.673,29.738,0.202,876.527,4.538,343.812,3.284,2.867,8.794,4.389,1.838
495.605,63.232,0.653,173.836,4.674,177.735,4.498,0.839,7.979,4.889,0.962
78.015,25.934,0.558,142.831,9.744,169.679,2.233,0.959,9.454,3.435,0.508
214.85,84.573,0.947,38.218,9.667,152.467,7.077,1.663,6.149,3.675,0.304
488.464,242.584,0.592,754.153,6.59,148.194,8.297,0.415,9.366,4.343,1.655
263.025,186.115,0.663,735.598,9.8,457.764,6.724,2.239,8.59,4.604,0.918
217.157,103.635,0.818,440.313,2.89,598.999,4.24,1.725,9.461,3.731,1.918
261.871,39.09,0.108,170.052,3.971,385.865,2.708,0.734,8.586,3.432,1.235
358.881,117.587,0.74,7.212,4.607,132.691,9.307,1.823,6.373,2.025,0.254
472.699,32.114,0.268,820.681,8.633,307.496,4.112,1.387,9.464,4.336,1.01
137.891,244.727,0.802,820.314,8.867,7.813,8.102,1.946,7.539,3.805,0.647
420.129,118.549,0.842,578.862,3.407,244.386,7.106,2.469,8.26,4.866,1.315
412.192,230.898,0.143,382.88,13.713,100.16,7.665,0.648,5.178,3.163,0.649
484.07,114.703,0.189,498.296,16.498,290.772,6.838,1.533,7.599,3.259,1.464
175.299,40.189,0.309,844.85,12.747,927.857,6.778,1.352,6.042,3.118,0.774
187.988,178.369,0.678,927.735,7.42,962.891,5.658,0.874,7.881,4.877,1.716
203.012,233.534,0.097,97.726,18.686,596.253,1.864,0.8,6.408,3.714,1.574
408.374,135.632,0.37,957.52,1.826,481.934,7.825,2.46,9.246,2.977,1.163
422.299,222.768,0.182,77.219,6.273,519.104,6.18,0.903,9.255,3.266,1.876
189.691,201.743,0.7,527.715,14.496,194.215,9.843,2.523,7.413,4.348,0.178
207.983,172.546,0.884,277.839,5.833,849.121,9.161,1.78,6.16,4.735,1.801
286.151,108.249,0.251,214.73,13.003,33.57,3.967,0.709,7.757,4.197,1.077
312.903,70.209,0.599,35.898,17.286,474.854,2.36,1.637,6.6,4.854,1.463
278.159,133.119,0.344,881.898,16.218,401.917,5.265,0.879,7.419,2.258,1.736
97.543,117.519,0.786,300.849,2.952,986.877,2.005,0.472,5.549,4.605,0.486
262.75,123.026,0.697,386.847,19.817,606.568,7.999,1.185,8.967,2.945,0.282
370.087,206.467,0.828,483.282,11.425,907.593,6.947,2.44,6.668,2.594,0.247
422.382,219.431,0.593,259.651,15.86,801.148,2.684,2.483,7.142,4.132,1.345
486.157,74.768,0.609,573.735,1.696,312.989,1.664,0.565,9.055,3.431,0.753
422.519,82.692,0.287,285.713,8.602,924.866,6.966,1.557,7.47,2.353,0.448
116.22,242.433,0.125,540.593,15.077,570.374,9.541,1.812,9.223,2.116,0.516
361.188,172.244,0.162,105.6,6.161,575.318,9.968,1.279,7.873,2.851,0.22
340.561,158.168,0.666,461.98,19.521,40.589,9.994,2.232,6.921,2.955,1.973
230.011,234.976,0.501,943.97,11.848,986.938,3.943,2.818,7.421,3.738,0.81
130.969,192.816,0.07,170.663,12.648,289.307,4.487,2.229,6.083,2.317,1.366
60.162,246.292,0.413,631.962,10.261,746.216,4.545,1.756,5.993,3.956,1.112
249.841,193.585,0.215,374.274,7.387,615.967,1.011,1.589,9.264,2.629,1.513
272.748,58.701,0.933,511.113,6.759,160.035,9.483,1.132,9.361,3.255,0.479
216.278,59.25,0.492,219.612,16.213,378.297,7.035,2.352,7.986,4.171,0.601
400.684,103.662,0.126,775.393,3.635,404.297,3.865,1.987,5.049,4.115,0.636
389.148,95.367,0.07,6.113,9.818,642.334,8.315,2.26,7.716,2.439,1.293
253.522,37.112,0.068,124.154,12.488,566.529,3.912,0.28,9.938,3.979,0.661
227.429,190.289,0.562,802.98,12.49,907.959,5.924,2.307,7.013,4.454,1.573
410.242,42.633,0.59,584.233,15.459,1.71,6.205,1.276,5.607,2.486,1.138
439.63,168.839,0.66,181.283,8.749,124.635,9.841,2.552,9.789,4.684,0.672
153.574,213.649,0.291,258.369,19.066,616.272,4.259,2.342,9.052,4.24,1.653
232.922,46.918,0.246,147.225,18.437,328.37,3.432,2.393,8.934,2.059,1.506
319.879,38.211,0.498,95.834,15.623,358.521,3.165,0.629,5.598,2.037,0.123
275,137.5,0.5,500.005,10.5,500,5.5,1.5,7.5,3.5,1.005
455.121,163.95,0.95,297.248,8.188,502.808,3.761,0.988,5.206,2.484,0.497
474.374,203.542,0.774,65.012,8.49,368.226,3.574,2.278,6.758,2.09,1.439
453.967,112.616,0.248,517.339,14.559,348.878,6.482,1.968,6.439,2.683,1.858
189.636,82.623,0.247,246.345,9.113,296.632,3.024,2.641,6.593,2.116,0.613
304.663,152.332,0.086,672.367,9.619,532.715,5.399,2.12,7.078,4.723,1.358
161.456,174.332,0.357,791.628,2.719,240.845,2.924,2.291,7.402,3.937,1.486
107.788,82.019,0.817,609.867,8.431,220.216,9.336,2.307,9.265,3.411,1.233
441.278,171.75,0.942,719.607,6.713,878.296,2.535,0.852,5.486,2.671,1.596
242.096,154.446,0.302,383.917,14.974,716.919,9.098,0.157,7.487,4.032,0.696
423.7,141.867,0.12,883.668,16.361,604.859,1.339,1.016,8.494,3.256,0.647
370.691,58.893,0.553,390.875,15.867,167.725,7.629,0.59,5.948,2.292,1.429
156.952,63.864,0.892,529.18,8.958,383.179,7.641,0.41,9.427,2.879,1.866
303.647,239.906,0.289,973.694,4.009,560.12,9.959,1.518,9.206,3.647,0.908
429.688,74.219,0.134,156.258,11.094,93.751,3.531,1.782,7.656,3.969,0.321
485.553,82.816,0.448,202.278,16.941,988.403,4.897,1.358,9.704,4.964,1.252
130.475,211.136,0.891,475.713,13.23,839.966,9.889,2.225,8.962,4.612,0.677
253.247,226.379,0.357,1.475,17.542,326.661,3.509,2.878,7.991,3.531,1.962
87.299,49.472,0.116,688.846,19.562,294.801,1.168,1.559,5.816,4.855,0.949
493.079,169.965,0.907,350.348,12.202,156.495,1.323,0.659,5.419,4.637,0.231
230.231,37.332,0.705,552.861,7.385,893.677,8.826,0.992,6.281,2.892,0.722
461.273,38.705,0.284,947.632,19.654,934.448,2.372,2.88,6.563,3.568,0.679
431.995,242.255,0.152,484.136,16.006,428.956,6.254,1.634,7.972,2.256,1.286
105.975,215.915,0.748,587.773,14.969,160.523,7.044,0.75,8.626,3.429,1.749
156.65,123.781,0.508,442.938,9.956,574.28,8.592,1.238,5.493,3.417,0.71
422.217,170.239,0.858,780.276,8.292,293.946,4.964,2.271,8.569,2.858,0.35
369.592,98.553,0.755,79.843,15.746,536.377,7.045,2.906,6.752,4.371,0.49
224.463,240.991,0.828,172.86,4.173,358.399,7.548,2.265,7.251,4.751,1.675
372.064,153.183,0.91,696.658,3.382,849.487,3.207,0.599,9.918,3.05,1.462
149.426,173.041,0.216,430.426,15.431,142.823,2.677,2.774,8.378,4.327,1.735
377.502,195.673,0.465,667.728,7.916,901.611,7.836,1.014,5.062,3.205,0.672
60.272,34.86,0.586,611.21,2.055,262.086,9.786,2.085,8.821,3.828,0.676
187.604,114.896,0.439,450.323,8.962,986.45,9.485,0.192,5.71,3.856,0.828
91.583,195.206,0.512,204.72,4.147,148.072,1.895,1.591,5.61,3.395,1.123
94.44,207.181,0.625,743.289,12.896,670.044,1.364,2.547,5.065,2.485,0.79
288.925,191.676,0.301,457.586,17.211,815.491,2.326,0.573,9.424,2.681,1.288
480.087,187.062,0.198,36.692,15.3,605.53,9.436,1.144,6.274,3.135,0.773
295.599,29.697,0.782,304.084,7.872,929.566,2.697,0.37,5.826,3.384,1.902
135.529,243.546,0.382,536.748,4.667,511.353,7.274,1.485,8.911,3.688,1.892
324.988,169.635,0.504,867.433,18.39,441.163,9.949,0.895,7.394,4.753,1.103
314.194,153.773,0.24,215.889,3.267,317.933,6.373,0.604,9.558,4.467,1.732
264.893,125.854,0.311,840.822,18.794,354.493,6.599,0.59,8.481,3.825,1.605
498.737,89.407,0.9,813.6,19.279,84.107,8.184,0.884,8.073,2.274,0.339
146.35,143.378,0.505,396.246,4.688,384.034,4.267,0.129,6.927,4.547,0.357
160.687,58.92,0.104,748.416,14.088,219.605,4.235,2.213,9.825,4.096,1.713
343.61,68.533,0.83,519.658,6.012,364.381,9.195,0.928,7.443,3.953,1.293
364.099,175.128,0.19,932.862,17.704,713.623,7.445,2.187,5.651,3.203,0.137
326.141,182.736,0.6,323.127,3.632,919.312,3.466,1.561,5.438,4.551,0.69
359.869,158.841,0.854,458.135,9.704,103.639,7.727,1.059,7.233,4.349,0.626
180.957,111.572,0.298,255.867,12.467,103.517,2.986,2.045,5.615,2.393,1.188
190.625,67.188,0.894,562.504,9.313,812.5,2.688,0.938,5.313,4.813,1.627
179.913,221.353,0.83,684.207,13.592,699.829,4.172,0.586,8.779,3.79,1.366
56.317,177.902,0.383,684.451,10.943,304.078,5.031,0.372,5.428,3.081,1.728
266.733,202.113,0.743,563.542,6.31,798.401,8.377,1.74,9.148,3.963,0.962
176.617,194.217,0.644,250.13,17.664,946.411,5.292,2.228,9.728,3.051,1.751
230.121,51.45,0.5,797.243,17.688,2.809,8.261,2.488,7.706,3.984,1.492
293.182,48.483,0.63,636.6,2.612,674.195,1.577,1.693,5.491,4.15,1.481
158.38,84.464,0.548,556.279,1.624,499.634,4.216,2.926,6.664,3.559,1.418
357.672,188.065,0.69,738.406,5.418,83.131,1.601,0.084,6.974,3.484,1.728
491.815,128.464,0.929,257.698,6.397,21.852,9.346,1.634,9.378,4.982,1.489
411.725,70.511,0.778,850.71,15.605,714.966,4.264,1.85,7.087,4.237,1.423
320.786,44.569,0.157,367.255,2.729,147.035,2.743,1.538,7.912,2.835,1.613
255.06,240.03,0.875,896.119,15.057,683.228,3.759,1.064,7.582,2.047,0.991
344.159,26.511,0.578,273.323,11.444,443.726,6.393,1.4,6.956,2.029,0.711
418.317,87.43,0.357,877.076,19.78,827.271,5.697,2.222,8.879,3.818,1.429
155.688,183.752,0.651,495.611,1.399,984.863,4.898,1.736,5.071,3.291,0.66
162.115,146.097,0.813,296.028,9.222,957.153,4.053,1.452,8.298,4.682,1.314
142.395,232.806,0.68,977.295,9.79,502.198,4.786,0.759,6.112,4.374,1.828
280.795,96.645,0.265,344.794,9.279,954.651,9.783,1.272,8.679,4.057,1.895
66.04,214.514,0.282,944.825,16.762,473.145,4.933,2.006,8.567,4.099,1.725
366.461,155.545,0.63,140.756,1.336,149.537,9.37,1.9,5.432,3.566,0.29
162.445,216.245,0.277,174.203,5.553,379.761,9.474,1.779,9.962,4.014,1.317
484.702,36.879,0.813,516.667,9.576,907.776,1.767,2.162,8.757,2.51,1.615
433.972,27.252,0.68,812.746,12.601,433.35,8.614,0.731,7.589,4.87,1.771
231.439,54.745,0.517,634.159,16.444,536.988,6.02,2.661,7.105,2.487,1.836
153.931,65.1,0.584,140.145,15.129,480.958,6.832,0.155,6.028,2.482,1.119
378.162,55.597,0.331,839.113,12.36,994.873,3.788,2.843,6.119,4.235,0.821
302.795,54.608,0.466,993.897,16.785,762.94,6.412,0.305,8.822,3.597,0.194
171.179,49.664,0.449,177.987,5.365,782.959,9.299,1.932,7.638,3.329,0.827
185.873,249.574,0.862,930.726,17.74,134.339,6.9,2.514,9.265,4.737,0.791
318.89,109.897,0.154,68.735,13.346,274.293,8.665,2.798,8.301,4.401,0.671
374.756,46.313,0.854,182.625,11.483,532.227,8.866,0.994,6.05,4.651,1.275
491.98,107.233,0.149,636.967,14.16,93.507,1.758,1.375,7.14,2.913,0.395
395.245,113.687,0.41,951.783,6.355,432.252,4.717,0.827,8.32,2.73,1.292
140.308,114.099,0.316,900.88,10.175,890.137,7.209,1.048,8.845,3.229,1.641
72.852,189.355,0.792,27.353,5.23,988.281,9.191,1.583,8.066,2.246,0.562
420.404,83.31,0.075,464.239,17.15,175.66,3.998,0.523,5.845,2.833,0.324
101.141,70.236,0.15,823.122,13.132,419.312,7.966,0.061,7.938,3.051,1.685
155.991,152.016,0.697,51.828,14.994,544.495,4.193,2.408,5.691,3.881,0.814
161.511,209.186,0.191,308.845,15.051,734.131,4.711,2.453,8.156,3.054,0.489
471.298,156.3,0.258,564.03,19.976,656.311,1.596,2.304,5.981,3.827,1.216
412.851,146.413,0.757,772.036,5.15,629.944,4.734,2.664,6.386,3.601,1.276
453.693,133.682,0.576,650.028,10.53,405.884,1.684,1.146,9.321,2.528,1.232
278.076,80.591,0.569,209.969,18.237,661.133,6.44,2.341,5.405,2.601,0.21
238.58,240.579,0.239,672.977,11.263,412.232,5.512,2.243,6.276,4.852,1.924
356.628,108.112,0.356,47.129,10.523,448.975,2.848,2.746,9.855,3.323,1.74
468.195,70.181,0.309,387.335,6.17,996.704,1.219,0.633,5.888,3.275,1.521
84.579,194.972,0.244,954.651,3.054,484.437,5.674,2.539,9.184,2.842,0.749
366.296,156.012,0.825,502.202,16.572,247.803,9.686,1.662,8.751,4.7,0.539
318.945,31.152,0.131,480.474,6.121,503.907,6.801,1.348,6.27,4.824,1.215
134.265,166.559,0.446,767.825,16.869,44.679,3.358,0.585,5.079,4.56,1.752
332.623,229.593,0.711,995.239,3.21,664.185,6.268,2.19,9.216,2.89,1.151
162.061,26.099,0.366,952.149,14.526,559.571,6.229,0.912,7.554,2.437,1.998
436.774,134.451,0.433,234.505,12.618,555.787,2.902,0.869,5.9,4.223,0.477
418.701,38.403,0.401,647.464,12.3,473.633,7.003,1.779,5.093,4.288,1.578
169.202,58.124,0.199,165.78,12.926,153.565,2.052,2.882,5.463,2.801,0.785
275.055,32.498,0.053,218.88,7.571,977.661,3.324,2.134,8.322,2.769,1.689
69.94,114.401,0.423,695.193,2.835,459.351,3.159,0.697,7.816,2.545,0.618
105.096,103.854,0.212,304.572,17.975,537.476,9.487,0.931,8.987,2.873,0.152
190.048,184.425,0.371,939.026,17.601,31.312,9.471,0.43,6.606,4.202,1.464
115.533,217.728,0.443,602.665,10.818,248.17,4.317,1.563,8.268,2.626,1.753
341.22,129.933,0.575,40.598,5.577,70.374,5.041,0.313,6.723,3.616,1.511
233.197,67.929,0.787,778.689,2.417,275.269,7.672,0.587,6.343,4.14,0.631
83.234,69.302,0.545,961.548,16.932,250.611,9.058,0.996,7.236,2.419,1.187
109.875,245.551,0.59,748.782,4.038,929.932,2.378,0.214,8.192,2.27,1.211
364.978,212.482,0.501,649.662,4.901,309.327,3.279,2.638,6.832,2.893,1.369
211.774,246.951,0.883,734.5,3.118,55.787,7.402,2.368,8.4,2.723,1.472
400.519,68.863,0.666,10.386,5.687,22.096,2.08,0.698,5.37,4.031,0.429
351.575,149.31,0.803,309.333,1.404,873.291,6.93,1.52,6.405,3.19,1.727
297.742,211.383,0.815,334.235,10.709,751.709,8.455,2.025,9.357,3.236,0.64
172.443,105.557,0.913,775.027,12.905,780.884,9.559,1.521,8.696,2.153,1.48
421.887,156.342,0.662,28.086,13.872,404.542,1.024,2.926,8.436,4.784,1.665
114.682,116.42,0.53,745.181,13.769,452.698,5.793,1.196,8.103,4.942,1.526
167.609,27.115,0.489,399.054,13.369,563.111,8.496,0.059,6.923,4.482,0.565
409.912,84.985,0.053,948.243,11.78,579.102,2.819,1.509,6.44,3.198,1.244
174.448,167.397,0.664,987.366,14.511,632.386,5.019,1.735,5.251,3.699,0.515
69.885,233.466,0.876,38.828,15.264,61.769,9.98,0.158,8.636,4.81,0.182
296.533,29.175,0.642,911.134,11.224,956.055,2.45,0.566,9.927,2.255,1.155
484.674,194.876,0.59,907.35,11.56,365.357,2.84,0.04,7.604,4.431,0.65
315.045,220.804,0.606,503.057,14.937,265.748,9.01,2.916,9.255,2.069,1.104
396.454,35.08,0.065,979.37,4.226,450.562,5.998,1.842,5.594,4.833,1.996
446.991,59.47,0.319,564.335,13.04,808.96,9.083,1.382,9.681,2.562,1.951
57.69,176.501,0.186,45.42,6.984,331.544,4.784,0.568,8.826,2.749,1.478
452.045,127.255,0.181,34.556,10.47,761.597,2.24,1.296,5.728,2.107,0.432
164.917,108.826,0.829,955.567,7.058,132.325,3.061,0.743,7.634,4.096,0.538
345.917,39.694,0.736,128.793,6.917,744.507,6.991,1.95,6.468,3.845,1.994
187.219,220.941,0.632,45.664,10.273,664.307,3.362,0.355,5.458,4.942,1.615
330.756,75.4,0.571,694.705,12.919,70.191,9.869,1.261,7.31,2.212,1.373
203.918,216.107,0.817,168.709,17.732,45.167,3.134,1.848,8.202,4.175,0.204
412.274,213.498,0.631,202.034,3.707,313.843,1.041,1.971,8.699,4.188,0.185
458.087,81.387,0.662,480.108,17.766,228.15,6.659,1.761,6.049,2.135,0.194
377.887,244.754,0.354,37.241,2.338,65.553,2.497,0.477,6.359,2.564,0.504
397.47,45.558,0.237,165.597,17.452,945.374,3.916,2.187,7.348,3.241,1.262
201.776,234.811,0.307,152.23,7.065,346.07,9.03,2.77,5.569,4.384,1.699
270.66,55.789,0.653,80.209,8.795,842.896,2.181,2.831,5.988,4.146,1.273
431.83,52.988,0.327,391.974,11.546,685.425,5.527,1.231,9.957,2.745,0.11
402.441,88.721,0.277,638.675,17.662,658.203,4.463,1.413,5.889,2.51,1.918
249.567,115.555,0.245,502.08,17.405,452.271,4.572,1.097,8.254,4.193,1.18
67.303,94.626,0.066,33.091,14.821,902.71,7.676,0.351,6.712,3.781,0.77
159.863,79.932,0.621,615.238,10.982,25.392,8.471,1.436,6.943,3.939,1.343
91.913,96.384,0.664,681.522,15.563,379.273,3.95,1.406,8.157,3.898,1.314
464.02,71.609,0.871,41.147,18.741,600.708,7.454,0.98,6.808,4.545,1.227
92.572,166.367,0.731,716.189,15.48,712.769,9.359,0.025,8.531,4.702,0.506
329.492,110.254,0.405,707.034,9.535,371.094,7.855,2.262,7.48,4.051,0.422
379.205,85.892,0.295,735.476,10.076,224.732,2.7,1.305,9.089,3.54,1.303
283.514,127.145,0.358,560.429,1.239,601.929,8.485,0.316,6.458,2.035,1.306
342.538,111.256,0.053,865.785,14.057,36.195,7.265,0.134,7.48,4.07,1.463
379.919,219.952,0.053,272.712,2.489,655.03,8.956,2.55,5.944,3.965,0.222
69.72,30.136,0.699,87.289,10.804,802.613,9.254,2.801,9.371,4.316,1.494
120.587,25.137,0.437,230.11,3.516,478.15,4.409,2.511,7.299,4.385,0.691
181.836,50.488,0.841,35.166,6.863,886.719,8.277,2.871,6.934,2.129,0.329
186.78,204.022,0.22,861.085,18.715,692.627,5.638,0.188,5.97,4.277,1.422
453.802,147.47,0.423,608.769,19.005,609.253,6.002,0.816,5.865,2.189,0.549
159.149,199.435,0.238,764.529,9.644,126.344,8.353,0.284,9.012,3.251,1.802
157.446,91.467,0.858,929.2,11.122,645.02,7.886,2.24,5.208,3.396,0.264
359.018,71.596,0.646,967.835,3.601,815.979,5.758,2.449,8.708,2.563,1.347
261.322,194.492,0.394,591.191,3.605,337.769,8.234,1.899,7.906,2.077,0.755
365.198,184.247,0.342,7.578,13.483,968.018,6.324,0.627,5.355,3.967,0.742
97.571,220.062,0.889,643.314,6.784,808.838,4.452,1.514,7.548,4.321,0.27
165.302,200.754,0.587,51.645,5.748,749.39,9.179,1.614,7.029,3.76,1.992
61.426,227.588,0.593,83.994,9.201,494.141,3.127,2.28,6.475,3.283,0.783
363.66,231.158,0.483,781.496,1.32,777.1,1.02,2.512,8.683,4.402,1.958
397.388,98.059,0.913,993.652,19.471,240.723,7.236,0.653,5.452,2.898,0.796
497.144,164.197,0.362,631.351,10.695,370.606,6.401,1.856,5.505,4.225,1.68
427.985,166.971,0.774,957.154,11.95,676.88,7.507,1.49,7.756,4.891,1.666
490.277,61.996,0.795,531.621,17.984,205.933,5.308,1.223,6.534,3.75,0.217
182.358,159.926,0.574,126.046,16.998,985.901,7.814,1.178,9.46,4.151,1.584
81.201,94.653,0.626,897.462,7.55,223.634,4.753,2.528,6.343,2.038,1.081
346.521,131.183,0.478,893.8,7.165,862.061,9.062,0.617,6.783,3.555,1.21
262.146,201.495,0.084,956.299,13.102,549.561,3.999,2.679,8.971,4.867,1.583
443.393,170.033,0.703,530.339,19.039,128.48,8.57,2.637,6.521,3.125,1.72
59.75,242.763,0.57,189.522,5.512,852.112,6.909,0.595,8.117,4.575,0.435
343.774,47.522,0.26,405.768,14.833,309.083,1.628,2.076,9.7,2.248,0.341
397.25,186.513,0.345,439.52,19.762,602.112,4.659,1.345,9.367,2.325,0.933
467.096,41.946,0.752,883.912,5.474,216.92,4.598,1.657,9.987,2.532,1.691
450.287,233.603,0.135,335.334,15.591,273.316,9.166,2.901,5.357,2.915,1.839
281.647,51.175,0.574,936.646,16.05,879.028,5.6,1.967,7.751,3.417,1.283
313.535,228.59,0.449,277.9,2.219,948.303,6.052,2.893,7.509,2.002,0.681
415.131,33.212,0.402,132.211,16.482,757.691,8.182,0.698,6.998,4.65,1
315.485,110.721,0.549,207.161,16.7,426.88,9.757,2.24,6.506,4.141,0.173
261.542,166.257,0.68,191.292,15.229,932.007,1.928,1.388,9.28,4.783,1.372
131.079,234.729,0.602,300.3,16.391,867.676,7.921,0.963,6.907,2.986,1.266
129.184,108.73,0.906,199.288,14.975,72.816,4.747,1.246,5.354,3.691,0.284
101.498,207.387,0.131,493.23,11.802,946.838,6.338,1.576,8.952,2.299,1.413
