"MAXWATR_1","MAXWATR_2","FRACTEN","FPRIMQB","RTFRAC1","PERCRTE","PERCEXP","PERCFRAC","QBRATE_2A","QBRATE_2B","AXV_BEXP","TIMEDELAY"
439.52,89.462,0.908,0.924,0.485,164.193,8.707,0.15,0.131,0.115,2.579,1.391
436.169,192.596,0.717,0.206,0.725,256.599,2.359,0.614,0.189,0.083,0.817,1.732
221.606,238.025,0.722,0.106,0.42,221.199,10.287,0.851,0.023,0.151,0.782,1.437
259.949,122.943,0.59,0.603,0.19,773.196,19.968,0.051,0.217,0.097,1.675,1.94
469.513,186.197,0.636,0.582,0.826,649.295,19.854,0.15,0.2,0.036,2.393,1.632
427.078,174.895,0.592,0.624,0.611,489.69,17.515,0.648,0.24,0.216,2.736,1.11
219.574,27.17,0.472,0.773,0.423,200.814,9.663,0.076,0.062,0.241,1.6,0.813
305.569,147.758,0.175,0.29,0.193,899.354,7.523,0.413,0.075,0.146,2.802,1.669
129.321,115.417,0.71,0.473,0.942,754.397,12.476,0.948,0.09,0.125,2.287,0.128
491.87,142.444,0.66,0.727,0.681,698.733,17.542,0.393,0.225,0.218,1.78,1.63
350.092,226.901,0.368,0.679,0.276,535.771,15.804,0.799,0.247,0.157,2.78,1.631
496.869,215.915,0.187,0.547,0.658,596.318,13.541,0.674,0.009,0.233,1.181,0.135
415.845,89.929,0.108,0.786,0.193,8.311,18.933,0.269,0.212,0.017,0.12,1.441
305.267,141.208,0.359,0.438,0.697,381.476,17.771,0.889,0.158,0.02,1.216,1.759
52.692,70.291,0.918,0.124,0.159,426.153,7.432,0.211,0.138,0.212,1.372,0.582
418.069,91.508,0.85,0.065,0.418,649.357,12.273,0.638,0.013,0.084,2.052,0.176
404.639,213.745,0.469,0.782,0.687,184.578,11.595,0.589,0.164,0.116,1.621,0.84
481.79,224.004,0.781,0.546,0.7,228.462,13.034,0.442,0.087,0.154,0.333,1.694
408.429,99.844,0.913,0.784,0.604,566.289,5.103,0.476,0.008,0.208,1.218,1.774
354.486,130.661,0.289,0.565,0.739,240.852,10.943,0.65,0.092,0.219,0.701,0.236
197.601,162.082,0.942,0.645,0.351,265.266,1.758,0.798,0.168,0.06,2.941,0.498
357.617,50.488,0.222,0.173,0.82,222.664,1.668,0.159,0.103,0.185,2.285,1.386
59.448,161.78,0.343,0.748,0.927,894.044,11.159,0.878,0.005,0.142,2.085,1.459
310.156,169.141,0.711,0.627,0.823,140.634,12.578,0.317,0.02,0.207,0.048,0.912
454.407,96.027,0.468,0.948,0.06,19.785,18.474,0.639,0.198,0.038,0.693,0.431
484.784,206.577,0.225,0.19,0.449,188.607,14.366,0.887,0.04,0.128,1.048,0.309
446.387,63.232,0.611,0.438,0.674,41.025,12.615,0.547,0.25,0.15,2.912,1.747
433.588,149.118,0.313,0.252,0.616,174.447,6.119,0.548,0.075,0.136,0.572,1.161
319.055,107.452,0.922,0.882,0.647,547.124,9.493,0.418,0.02,0.012,2.345,1.683
387.061,180.347,0.504,0.888,0.694,379.889,1.056,0.483,0.01,0.188,2.487,1.819
273.682,60.376,0.281,0.464,0.527,331.061,19.054,0.344,0.228,0.089,1.052,0.727
313.26,136.443,0.78,0.199,0.432,459.417,6.475,0.717,0.219,0.073,2.774,0.366
317.792,154.721,0.278,0.742,0.425,786.257,19.784,0.673,0.14,0.125,1.059,1.684
207.764,30.933,0.075,0.613,0.518,872.072,17.532,0.533,0.086,0.038,2.933,1.959
51.044,86.826,0.925,0.224,0.327,535.283,4.328,0.716,0.163,0.244,0.623,0.808
417.108,126.157,0.529,0.413,0.113,893.678,16.927,0.9,0.038,0.03,2.061,1.098
463.58,239.7,0.462,0.086,0.8,716.189,15.651,0.611,0.234,0.108,0.567,1.241
108.694,133.696,0.907,0.347,0.924,461.858,3.961,0.132,0.028,0.037,2.24,0.301
490.442,99.103,0.284,0.247,0.41,799.074,3.148,0.876,0.179,0.204,0.125,0.746
233.252,78.833,0.193,0.946,0.292,397.467,16.604,0.798,0.025,0.047,0.596,0.921
63.431,123.808,0.465,0.863,0.805,126.901,8.135,0.336,0.144,0.047,2.137,0.497
457.401,120.622,0.913,0.727,0.51,935.975,1.873,0.064,0.166,0.118,2.329,0.599
120.752,247.583,0.868,0.721,0.067,147.469,2.354,0.123,0.087,0.234,1.345,1.419
135.501,86.015,0.714,0.093,0.914,443.304,8.21,0.692,0.191,0.183,2.969,0.94
249.017,225.583,0.696,0.776,0.584,756.472,10.646,0.776,0.189,0.176,1.591,1.511
487.64,238.547,0.052,0.381,0.397,683.231,16.38,0.584,0.039,0.007,0.914,0.848
104.932,201.001,0.169,0.351,0.19,456.06,2.429,0.907,0.01,0.12,0.678,1.971
452.594,249.149,0.372,0.256,0.175,924.195,6.43,0.252,0.042,0.04,2.022,0.951
354.431,25.165,0.765,0.31,0.322,977.295,4.549,0.201,0.079,0.063,1.011,1.34
233.307,85.892,0.613,0.181,0.761,634.159,9.936,0.348,0.011,0.203,1.117,1.528
290.326,116.159,0.332,0.869,0.382,137.338,12.093,0.258,0.132,0.128,1.398,0.807
60.876,117.45,0.241,0.721,0.48,90.585,18.427,0.422,0.19,0.007,2.639,1.985
481.57,189.836,0.441,0.431,0.839,532.658,15.511,0.504,0.048,0.03,0.452,0.387
433.258,68.973,0.143,0.421,0.755,146.859,2.199,0.241,0.173,0.198,0.37,0.695
298.236,102.536,0.851,0.902,0.176,365.851,13.318,0.762,0.247,0.063,0.326,0.982
111.523,39.941,0.911,0.778,0.496,957.032,3.152,0.201,0.193,0.189,2.426,1.479
185.132,229.016,0.405,0.894,0.841,587.406,18.543,0.437,0.021,0.018,0.205,1.859
466.19,170.72,0.193,0.808,0.801,885.194,9.221,0.616,0.008,0.033,2.458,1.99
231,36.398,0.608,0.473,0.53,847.292,9.997,0.717,0.033,0.106,0.141,1.268
337.457,68.533,0.49,0.778,0.504,277.717,10.846,0.289,0.117,0.121,1.302,1.002
225.452,202.594,0.52,0.063,0.794,149.667,4.688,0.313,0.003,0.106,1.469,0.142
263.08,49.802,0.274,0.466,0.387,350.226,17.177,0.186,0.01,0.199,1.497,1.324
119.104,171.393,0.082,0.768,0.553,280.525,11.553,0.719,0.131,0.237,0.057,1.506
186.011,168.811,0.146,0.27,0.449,237.801,2.252,0.738,0.137,0.041,0.117,0.153
321.17,48.991,0.381,0.676,0.188,348.09,7.18,0.199,0.135,0.076,2.276,1.069
266.156,208.664,0.2,0.852,0.151,894.166,5.544,0.591,0.122,0.071,1.406,0.49
93.973,150.725,0.316,0.935,0.124,569.767,10.798,0.492,0.091,0.152,0.095,0.819
190.845,202.429,0.558,0.336,0.643,508.306,9.433,0.719,0.087,0.141,1.619,0.446
186.45,107.947,0.37,0.064,0.659,80.576,15.927,0.246,0.152,0.131,2.796,0.722
295.819,61.996,0.406,0.726,0.686,850.71,13.142,0.06,0.183,0.083,0.105,1.867
465.091,26.689,0.755,0.091,0.336,472.6,16.93,0.707,0.125,0.013,0.152,0.75
139.017,228.398,0.131,0.24,0.092,732.364,2.421,0.249,0.026,0.118,0.837,1.267
291.479,158.264,0.582,0.2,0.378,159.676,12.643,0.836,0.172,0.231,2.225,1.428
368.384,94.324,0.288,0.67,0.07,660.648,11.882,0.076,0.098,0.086,0.881,1.931
249.979,118.864,0.85,0.382,0.615,6.297,18.053,0.732,0.098,0.108,1.415,1.827
368.411,245.537,0.554,0.58,0.079,562.443,16.559,0.753,0.056,0.133,0.21,1.846
66.809,99.982,0.076,0.75,0.42,537.358,11.831,0.106,0.192,0.127,2.878,1.407
192.932,194.244,0.947,0.902,0.546,38.34,1.014,0.375,0.043,0.068,1.065,0.526
297.247,240.689,0.432,0.547,0.51,297.737,9.018,0.228,0.241,0.194,0.261,1.306
282.938,159.074,0.051,0.195,0.561,528.752,14.991,0.458,0.032,0.015,2.666,1.095
289.337,104.019,0.163,0.06,0.606,428.595,2.45,0.071,0.05,0.15,0.559,1.426
275.714,141.592,0.419,0.824,0.482,158.089,3.507,0.454,0.198,0.148,1.47,0.783
232.813,46.094,0.866,0.584,0.416,718.753,14.656,0.303,0.04,0.087,1.782,1.565
344.159,108.139,0.056,0.584,0.505,1.109,13.179,0.719,0.024,0.143,2.735,1.925
205.621,201.248,0.669,0.528,0.296,601.933,7.06,0.334,0.198,0.081,1.22,1.958
171.536,203.349,0.61,0.748,0.586,374.945,8.247,0.472,0.04,0.241,0.023,1.721
306.805,233.163,0.621,0.163,0.445,275.52,15.053,0.317,0.169,0.175,2.093,1.659
134.265,221.82,0.616,0.777,0.891,595.463,1.302,0.784,0.006,0.203,1.634,1.416
233.527,50.186,0.053,0.74,0.567,64.34,2.913,0.707,0.096,0.078,1.189,0.348
175.189,83.2,0.506,0.67,0.802,811.159,16.435,0.882,0.047,0.193,1.802,1.029
411.011,56.311,0.596,0.72,0.899,737.796,11.752,0.288,0.013,0.165,1.616,1.148
295.215,152.881,0.829,0.769,0.189,470.708,7.42,0.315,0.014,0.004,2.561,1.514
325.647,87.457,0.516,0.559,0.924,184.823,4.02,0.07,0.087,0.189,0.169,0.896
87.024,96.906,0.233,0.052,0.099,250.252,8.603,0.375,0.187,0.117,2.298,1.714
170.465,43.045,0.064,0.12,0.789,648.807,2.607,0.461,0.147,0.124,0.236,0.808
492.09,54.443,0.322,0.15,0.245,158.212,8.607,0.484,0.154,0.238,0.874,0.892
322.955,85.013,0.856,0.817,0.744,903.687,19.214,0.668,0.125,0.155,1.879,0.37
405.545,147.429,0.437,0.057,0.807,410.589,5.992,0.48,0.182,0.092,1.339,0.696
139.868,46.863,0.632,0.832,0.583,215.34,13.812,0.35,0.217,0.142,0.061,0.547
392.828,32.938,0.604,0.685,0.787,572.636,16.969,0.54,0.18,0.127,0.78,0.345
86.2,111.435,0.742,0.126,0.116,175.912,4.625,0.449,0.05,0.17,2.076,1.15
316.693,146.921,0.673,0.823,0.35,539.677,18.55,0.346,0.187,0.14,2.675,0.317
84.662,136.374,0.941,0.556,0.252,867.799,12.91,0.528,0.215,0.137,0.191,0.535
311.584,192.926,0.095,0.193,0.221,716.067,9.364,0.886,0.142,0.181,2.887,0.212
435.785,77.267,0.462,0.763,0.884,681.278,8.253,0.797,0.191,0.03,2.431,0.276
494.946,129.48,0.091,0.304,0.548,441.9,1.789,0.217,0.23,0.234,2.849,0.749
291.15,98.993,0.638,0.943,0.28,305.427,15.533,0.131,0.012,0.09,0.027,0.376
325.977,206.934,0.764,0.532,0.461,886.72,11.316,0.391,0.097,0.078,1.981,0.189
126.685,116.736,0.377,0.774,0.159,166.512,12.216,0.296,0.068,0.223,0.758,1.577
158.929,100.558,0.456,0.835,0.218,898.072,1.907,0.327,0.186,0.035,2.027,1.54
209.329,249.492,0.946,0.662,0.401,13.621,13.702,0.445,0.049,0.033,2.618,0.831
224.573,41.315,0.068,0.36,0.173,827.394,10.662,0.171,0.033,0.179,0.573,1.786
173.871,239.865,0.718,0.288,0.585,302.375,18.421,0.688,0.157,0.08,1.201,0.424
353.058,60.733,0.545,0.782,0.721,17.466,12.117,0.636,0.069,0.136,2.454,1.125
339.709,206.989,0.376,0.7,0.389,653.568,10.551,0.155,0.064,0.135,0.45,0.833
264.508,153.348,0.256,0.534,0.643,771.853,14.074,0.804,0.142,0.167,2.245,1.441
331.717,68.327,0.205,0.613,0.279,105.905,11.188,0.712,0.075,0.195,0.941,0.556
370.142,137.39,0.13,0.16,0.594,234.871,14.035,0.319,0.007,0.116,1.924,0.337
261.844,57.121,0.346,0.125,0.182,106.881,12.32,0.444,0.035,0.128,1.494,0.442
434.302,203.748,0.676,0.081,0.887,646.976,8.728,0.222,0.229,0.111,0.067,1.896
399.86,134.891,0.337,0.389,0.267,275.764,3.016,0.807,0.082,0.006,0.64,1.62
398.734,108.208,0.538,0.554,0.653,590.763,14.574,0.163,0.247,0.034,2.298,0.479
405.106,177.971,0.665,0.404,0.936,706.485,4.044,0.861,0.135,0.042,2.543,1.79
387.335,152.579,0.646,0.798,0.393,81.918,16.087,0.125,0.113,0.157,1.546,1.432
210.895,244.315,0.855,0.187,0.813,58.969,9.064,0.148,0.171,0.113,1.583,0.318
279.449,139.725,0.17,0.254,0.05,469.122,18.49,0.862,0.102,0.118,0.306,0.17
302.136,172.162,0.055,0.462,0.499,554.448,2.749,0.36,0.006,0.105,1.207,1.256
166.29,84.683,0.283,0.278,0.416,998.901,10.02,0.163,0.219,0.097,2.035,0.571
489.124,81.305,0.808,0.9,0.801,516.851,6.617,0.264,0.222,0.132,0.93,0.499
133.551,79.08,0.701,0.173,0.18,543.34,11.736,0.472,0.214,0.008,1.161,0.909
118.39,62.051,0.663,0.534,0.924,140.512,11.411,0.192,0.239,0.106,1.113,0.554
380.469,133.984,0.57,0.486,0.908,859.376,17.922,0.739,0.122,0.075,2.578,0.974
488.245,159.088,0.357,0.649,0.18,444.586,19.42,0.346,0.191,0.091,0.034,1.584
392.801,198.186,0.816,0.309,0.342,452.581,5.603,0.766,0.249,0.173,1.383,1.052
401.288,114.731,0.842,0.881,0.785,835.085,19.376,0.467,0.211,0.103,2.307,1.276
431.335,175.238,0.191,0.857,0.093,36.875,6.126,0.471,0.145,0.006,0.006,1.485
402.881,86.304,0.529,0.293,0.796,438.482,15.38,0.374,0.025,0.146,2.616,0.77
261.597,71.252,0.473,0.892,0.656,655.765,8.413,0.65,0.002,0.125,2.917,1.109
106.854,161.752,0.137,0.433,0.453,755.007,16.816,0.195,0.023,0.179,2.84,0.627
53.186,144.586,0.33,0.141,0.548,798.098,13.149,0.404,0.059,0.139,1.961,0.81
175.958,134.341,0.9,0.368,0.126,504.766,6.42,0.787,0.153,0.218,2.264,0.661
463.992,198.625,0.448,0.761,0.537,493.596,19.222,0.202,0.178,0.238,2.631,0.962
324.603,161.423,0.883,0.583,0.904,447.881,5.377,0.611,0.05,0.014,2.235,0.803
282.635,94.955,0.91,0.362,0.945,958.13,14.737,0.575,0.206,0.082,0.45,0.596
343.17,239.261,0.552,0.868,0.165,69.711,9.157,0.297,0.028,0.106,2.681,0.366
388.324,167.795,0.36,0.211,0.086,825.807,16.788,0.863,0.031,0.148,0.475,1.062
435.648,40.532,0.731,0.522,0.383,954.041,15.093,0.729,0.03,0.233,2.779,1.342
237.372,246.786,0.707,0.569,0.812,980.591,18.133,0.484,0.083,0.094,0.272,0.948
340.588,141.51,0.174,0.466,0.897,53.965,10.217,0.67,0.218,0.173,0.737,1.179
62.744,109.595,0.366,0.155,0.387,612.309,12.522,0.541,0.173,0.206,0.584,1.038
276.538,56.75,0.391,0.374,0.067,103.036,5.184,0.592,0.243,0.169,1.095,0.273
216.937,141.867,0.298,0.332,0.109,316.047,16.528,0.633,0.056,0.036,0.422,1.454
354.129,34.709,0.359,0.274,0.194,835.39,5.157,0.337,0.228,0.172,0.423,0.974
410.077,178.891,0.262,0.934,0.521,846.803,11.88,0.801,0.12,0.049,2.483,0.196
227.814,59.195,0.483,0.373,0.933,869.996,13.508,0.356,0.189,0.04,0.266,0.144
145.828,203.02,0.48,0.061,0.723,864.686,15.14,0.536,0.146,0.122,0.112,1.359
458.582,27.142,0.924,0.212,0.657,925.538,1.487,0.891,0.099,0.234,1.851,0.456
89.578,231.145,0.817,0.399,0.386,739.688,12.765,0.873,0.053,0.154,0.487,1.608
262.476,232.532,0.925,0.683,0.377,321.784,16.465,0.732,0.032,0.162,2.126,0.957
451.907,54.375,0.728,0.866,0.422,83.933,5.538,0.256,0.149,0.171,2.172,1.531
493.793,108.029,0.318,0.787,0.494,560.185,14.116,0.624,0.221,0.09,1.365,0.968
470.612,137.747,0.701,0.831,0.252,388.068,1.698,0.738,0.012,0.229,0.801,0.961
421.777,244.287,0.407,0.741,0.161,814.455,3.264,0.906,0.24,0.106,1.717,0.954
459.955,204.489,0.331,0.073,0.443,662.723,11.24,0.242,0.243,0.153,0.185,0.453
390.164,193.352,0.905,0.192,0.375,298.286,19.964,0.209,0.005,0.166,1.53,1.289
112.43,135.344,0.701,0.677,0.509,149.85,18.628,0.511,0.186,0.199,2.537,0.651
64.969,155.559,0.74,0.744,0.238,294.38,13.507,0.275,0.175,0.113,2.807,1.063
401.727,59.14,0.67,0.114,0.691,142.709,11.045,0.493,0.14,0.025,0.758,1.457
263.19,143.021,0.666,0.276,0.146,552.129,18.175,0.056,0.193,0.246,2.933,1.692
226.248,29.655,0.613,0.683,0.434,59.03,1.391,0.614,0.11,0.004,2.675,1.769
404.913,242.227,0.385,0.875,0.4,355.353,6.142,0.919,0.217,0.023,2.601,0.422
402.277,190.811,0.166,0.177,0.904,939.332,14.788,0.369,0.065,0.047,2.314,1.592
217.432,32.251,0.844,0.126,0.415,206.063,16.679,0.232,0.072,0.183,1.427,0.478
50.385,200.095,0.812,0.54,0.862,807.253,19.923,0.26,0.233,0.158,0.783,0.959
101.663,144.243,0.864,0.642,0.544,164.986,6.039,0.343,0.219,0.228,2.662,1.7
82.245,89.682,0.847,0.749,0.825,106.576,7.464,0.357,0.029,0.068,1.786,1.824
497.528,102.646,0.074,0.245,0.067,871.217,10.117,0.245,0.063,0.176,0.225,0.108
274.89,95.258,0.56,0.495,0.16,657.962,2.489,0.502,0.053,0.188,0.697,0.794
96.637,174.881,0.817,0.901,0.922,62.876,17.896,0.159,0.079,0.079,1.712,1.849
367.23,115.06,0.064,0.197,0.915,341.437,4.022,0.54,0.104,0.222,2.396,1.652
77.576,217.206,0.731,0.755,0.176,147.225,6.812,0.206,0.146,0.071,0.021,0.831
340.204,216.464,0.428,0.764,0.343,91.928,14.979,0.658,0.248,0.039,2.925,1.232
197.903,33.72,0.558,0.625,0.308,441.351,19.899,0.173,0.226,0.192,1.932,1.558
101.965,124.591,0.259,0.848,0.237,177.987,11.534,0.824,0.087,0.209,1.331,0.567
121.356,164.169,0.785,0.871,0.411,441.534,7.297,0.238,0.202,0.096,2.779,0.87
148.767,73.505,0.529,0.475,0.895,504.644,19.763,0.626,0.224,0.009,0.085,1.658
389.038,225.5,0.616,0.149,0.292,353.034,19.434,0.367,0.18,0.107,0.345,1.766
372.284,37.827,0.9,0.415,0.224,438.604,9.616,0.212,0.102,0.065,0.298,1.801
63.953,31.976,0.532,0.13,0.75,376.715,10.208,0.362,0.107,0.071,0.978,1.478
200.513,241.541,0.173,0.317,0.799,986.817,5.833,0.331,0.035,0.046,2.703,0.287
341.797,128.711,0.296,0.099,0.451,992.188,3.227,0.226,0.03,0.038,1.29,1.642
216.058,106.271,0.746,0.091,0.838,646.122,8.327,0.772,0.025,0.243,1.295,0.611
289.667,196.909,0.671,0.236,0.818,723.758,4.347,0.167,0.249,0.171,1.997,1.56
209.467,212.839,0.311,0.848,0.783,348.273,9.867,0.405,0.231,0.204,2.967,1.755
168.488,240.909,0.493,0.68,0.183,490.117,7.886,0.478,0.109,0.24,0.966,1.988
332.376,156.328,0.77,0.486,0.746,505.803,4.647,0.635,0.051,0.229,1.657,1.811
416.751,57.89,0.377,0.655,0.802,818.3,1.085,0.579,0.16,0.027,0.345,0.691
312.408,118.411,0.09,0.543,0.16,380.255,2.44,0.576,0.135,0.157,1.762,0.914
282.278,47.783,0.164,0.569,0.252,753.848,9.212,0.904,0.086,0.083,1.745,1.185
354.541,160.571,0.373,0.499,0.084,182.625,2.28,0.098,0.129,0.01,2.482,1.707
173.596,212.701,0.578,0.476,0.324,221.932,3.463,0.821,0.213,0.049,0.585,0.845
261.047,178.644,0.869,0.815,0.868,449.468,7.935,0.548,0.2,0.071,1.466,1.97
312.628,70.401,0.654,0.434,0.303,826.052,9.519,0.485,0.22,0.032,2.021,1.226
407.33,211.575,0.8,0.424,0.238,841.188,18.026,0.949,0.078,0.139,0.192,1.987
257.587,243.71,0.551,0.346,0.712,197.396,2.287,0.247,0.041,0.147,0.453,0.136
50.604,189.877,0.699,0.095,0.565,630.009,19.191,0.307,0.179,0.086,2.465,0.379
190.9,181.363,0.135,0.538,0.184,272.346,17.293,0.268,0.073,0.111,2.715,1.116
233.087,75.894,0.726,0.623,0.719,803.591,9.575,0.184,0.081,0.056,2.434,1.178
356.189,68.231,0.607,0.862,0.79,434.332,2.396,0.394,0.043,0.031,2.17,0.928
465.558,229.483,0.32,0.557,0.946,267.463,7.367,0.411,0.007,0.074,1.704,0.628
397.552,187.35,0.202,0.338,0.371,438.116,11.574,0.535,0.084,0.092,2.792,0.271
454.846,128.326,0.691,0.589,0.212,846.925,10.588,0.259,0.244,0.081,1.709,1.094
343.225,120.856,0.917,0.51,0.607,427.008,19.012,0.57,0.151,0.074,1.832,1.502
85.101,105.832,0.267,0.87,0.126,15.269,16.008,0.123,0.23,0.247,2.191,1.991
224.628,118.686,0.548,0.514,0.66,79.233,3.976,0.62,0.052,0.085,1.095,0.651
166.73,115.225,0.51,0.184,0.292,134.652,2.468,0.714,0.203,0.022,0.088,1.918
186.066,218.057,0.57,0.856,0.95,982.3,14.863,0.288,0.15,0.196,1.177,1.288
432.709,113.522,0.61,0.774,0.779,297.492,16.027,0.662,0.01,0.111,1.714,1.483
385.11,231.914,0.792,0.817,0.668,466.741,1.53,0.094,0.178,0.006,0.884,1.36
437.817,50.818,0.796,0.862,0.936,732.913,16.892,0.848,0.207,0.054,2.386,1.507
171.014,214.047,0.234,0.737,0.774,753.054,6.536,0.717,0.05,0.197,2.014,1.999
342.703,48.332,0.086,0.455,0.554,177.193,18.702,0.592,0.1,0.045,1.424,0.488
472.342,166.765,0.149,0.106,0.673,168.404,12.375,0.881,0.121,0.211,2.628,1.178
57.855,157.248,0.796,0.253,0.184,778.933,7.585,0.934,0.058,0.082,1.834,0.284
456.055,57.52,0.475,0.82,0.342,878.907,11.762,0.243,0.22,0.006,1.442,0.204
253.055,233.781,0.533,0.058,0.452,87.35,19.816,0.792,0.139,0.215,1.225,1.025
270.605,130.029,0.653,0.453,0.632,712.893,7.568,0.196,0.036,0.053,0.054,1.53
234.955,91.989,0.781,0.523,0.893,162.728,1.74,0.692,0.119,0.028,1.685,1.448
232.593,25.989,0.141,0.525,0.359,981.934,13.571,0.659,0.026,0.165,0.451,0.452
306.86,63.562,0.481,0.652,0.58,531.743,6.019,0.445,0.066,0.019,2.814,1.364
112.677,229.263,0.379,0.663,0.365,457.891,8.498,0.21,0.157,0.121,2.498,0.194
273.132,219.183,0.437,0.879,0.494,966.553,7.759,0.295,0.135,0.035,1.295,0.879
298.291,188.696,0.935,0.162,0.872,307.624,4.655,0.436,0.035,0.227,2.856,1.458
269.397,59.332,0.404,0.222,0.811,559.819,6.395,0.183,0.056,0.096,2.793,0.647
333.282,41.617,0.919,0.331,0.807,791.872,3.711,0.314,0.224,0.223,1.906,1.419
99.493,248.16,0.599,0.637,0.283,287.971,11.653,0.31,0.038,0.076,0.512,1.52
452.209,38.239,0.601,0.925,0.164,903.565,5.801,0.83,0.002,0.072,1.2,1.331
457.593,138.489,0.591,0.075,0.809,481.939,4.071,0.209,0.15,0.04,1.95,1.447
246.216,218.689,0.335,0.366,0.68,744.631,12.513,0.816,0.22,0.164,1.367,1.857
255.389,171.86,0.402,0.343,0.606,815.554,14.849,0.323,0.221,0.244,1.452,1.129
368.054,199.847,0.092,0.647,0.529,396.246,4.641,0.4,0.087,0.212,2.771,1.143
478.082,166.971,0.321,0.497,0.448,465.215,12.033,0.12,0.07,0.105,2.614,1.375
426.721,29.889,0.859,0.083,0.493,784.426,9.401,0.765,0.042,0.096,0.772,1.965
300.928,98.608,0.213,0.877,0.522,180.672,15.231,0.325,0.101,0.02,0.953,1.159
207.654,162.714,0.584,0.579,0.732,45.664,17.648,0.663,0.152,0.018,1.497,1.095
267.117,43.938,0.055,0.705,0.706,556.096,13.284,0.258,0.069,0.16,1.694,1.833
155.029,85.425,0.772,0.705,0.821,208.016,6.696,0.638,0.108,0.192,0.379,1.104
254.62,194.327,0.686,0.36,0.074,173.714,7.96,0.608,0.061,0.098,0.299,1.436
70.599,213.718,0.519,0.753,0.28,211.556,4.004,0.894,0.098,0.035,0.285,0.473
471.024,181.047,0.715,0.156,0.41,665.47,5.269,0.469,0.081,0.118,1.74,1.242
180.518,193.091,0.172,0.629,0.369,811.525,10.519,0.257,0.097,0.014,1.978,1.528
352.838,124.564,0.206,0.223,0.86,712.283,19.14,0.305,0.046,0.012,2.757,0.813
357.947,167.548,0.392,0.458,0.681,188.241,7.963,0.63,0.147,0.248,2.768,0.982
417.987,74.741,0.921,0.647,0.512,305.793,4.124,0.374,0.182,0.036,2.149,0.915
278.955,31.372,0.875,0.826,0.341,592.778,12.3,0.566,0.104,0.053,1.697,1.839
483.301,79.932,0.917,0.857,0.453,232.43,15.064,0.087,0.015,0.231,1.729,1.926
349.432,82.651,0.706,0.44,0.741,75.327,10.433,0.779,0.13,0.138,0.567,0.892
438.037,110.913,0.684,0.392,0.529,829.103,17.458,0.557,0.138,0.189,1.07,1.174
270.853,160.722,0.753,0.687,0.897,134.713,10.065,0.076,0.017,0.1,1.177,0.388
359.43,144.559,0.361,0.766,0.383,342.17,17.191,0.895,0.066,0.079,0.722,0.555
230.835,153.43,0.862,0.114,0.243,642.093,18.098,0.416,0.163,0.074,1.353,0.413
184.088,40.189,0.768,0.561,0.747,87.289,12.015,0.418,0.077,0.168,0.133,0.565
365.335,33.501,0.197,0.157,0.242,297.798,1.437,0.532,0.054,0.179,1.373,0.783
129.431,137.665,0.315,0.76,0.772,477.3,14.049,0.651,0.203,0.187,2.51,0.345
328.174,217.7,0.383,0.278,0.749,670.902,17.347,0.692,0.054,0.026,2.774,0.937
396.289,171.777,0.454,0.504,0.321,292.976,15.473,0.813,0.152,0.039,2.637,1.37
278.983,182.585,0.184,0.929,0.385,691.837,17.274,0.34,0.049,0.224,2.37,1.878
116.412,83.694,0.373,0.752,0.274,18.931,16.505,0.546,0.243,0.198,1.639,0.887
327.185,173.26,0.148,0.509,0.886,123.788,9.039,0.677,0.187,0.209,2.387,0.38
265.442,211.603,0.734,0.697,0.86,299.079,12.648,0.426,0.054,0.079,1.624,1.741
301.532,169.003,0.871,0.194,0.519,146.615,14.533,0.651,0.079,0.123,1.824,0.532
170.3,65.814,0.6,0.62,0.868,253.67,4.753,0.708,0.103,0.114,2.086,0.673
411.67,168.042,0.708,0.065,0.364,981.445,5.954,0.743,0.067,0.237,2.979,1.12
478.851,77.707,0.829,0.307,0.239,640.262,13.633,0.236,0.137,0.091,1.067,1.742
89.359,94.145,0.256,0.723,0.822,153.268,3.886,0.895,0.076,0.174,2.861,0.853
326.663,31.743,0.414,0.192,0.094,664.981,15.539,0.793,0.094,0.103,1.162,0.705
106.497,205.986,0.769,0.639,0.688,956.971,1.196,0.328,0.144,0.172,0.761,1.154
367.67,161.862,0.29,0.124,0.199,496.709,18.922,0.497,0.12,0.077,0.507,1.211
450.342,176.831,0.912,0.227,0.399,114.267,10.853,0.61,0.022,0.044,2.722,1.415
84.167,245.99,0.238,0.42,0.429,195.076,16.702,0.937,0.213,0.194,1.816,1.474
182.523,195.219,0.675,0.916,0.439,16.55,18.656,0.786,0.233,0.187,1.842,0.472
175.464,244.397,0.252,0.713,0.301,433.111,5.37,0.632,0.151,0.144,0.89,1.35
329.108,133.792,0.355,0.728,0.7,600.956,15.688,0.381,0.005,0.036,2.4,0.429
188.428,42.358,0.438,0.202,0.297,930.665,19.981,0.1,0.163,0.082,1.703,1.656
130.42,196.167,0.371,0.627,0.476,356.452,3.579,0.856,0.036,0.081,0.355,1.368
460.477,116.008,0.821,0.895,0.46,704.532,11.058,0.63,0.106,0.049,1.061,1.351
343.802,32.841,0.8,0.376,0.297,210.884,9.583,0.816,0.143,0.146,1.077,0.338
289.557,57.767,0.276,0.519,0.874,9.165,2.811,0.46,0.105,0.109,2.242,1.777
130.365,53.757,0.287,0.31,0.681,281.868,14.543,0.282,0.248,0.131,2.885,0.83
