"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
197.217,57.739,0.408,0.302,883.79,16.085,0.896,256.837,2.925,2.359,8.354,2.589,0.871
117.676,86.963,0.481,0.913,806.643,8.014,0.375,634.766,7.029,2.408,8.818,2.076,0.815
104.272,249.011,0.557,0.817,727.054,12.754,0.398,808.106,8.185,2.794,9.91,4.389,0.133
259.235,138.846,0.661,0.574,701.297,1.986,0.363,621.46,9.335,2.516,9.786,4.362,0.295
457.208,209.268,0.119,0.74,478.155,7.376,0.758,217.652,4.91,1.958,7.484,4.833,0.314
75.818,80.206,0.429,0.313,269.783,13.074,0.399,400.635,1.187,2.938,5.397,2.843,0.154
470.667,194.794,0.271,0.071,422.613,10.783,0.85,786.865,6.28,1.077,8.636,3.583,1.848
413.29,202.882,0.571,0.849,822.939,16.513,0.83,560.975,8.707,0.41,6.408,4.067,1.396
468.744,213.828,0.176,0.533,644.901,2.816,0.373,0.123,9.817,1.226,6.911,4.179,0.653
330.261,237.311,0.303,0.215,614.506,3.073,0.534,192.628,7.805,1.429,5.577,4.762,0.65
305.487,73.972,0.683,0.261,166.878,12.845,0.892,208.619,4.732,0.897,6.332,4.338,0.91
90.924,54.251,0.703,0.304,930.787,5.567,0.572,138.062,2.313,2.056,8.482,3.129,1.463
335.645,34.229,0.101,0.815,509.771,4.748,0.389,775.391,6.889,1.799,5.303,2.873,0.162
83.398,170.02,0.475,0.616,277.351,10.129,0.075,925.781,4.762,0.411,7.52,2.176,0.111
153.436,90.231,0.604,0.308,364.142,14.96,0.82,566.04,8.757,0.247,6.264,2.047,1.715
226.715,169.168,0.262,0.892,672,16.941,0.066,10.133,9.564,2.322,8.624,4.087,0.416
284.311,73.793,0.328,0.578,349.799,4.146,0.612,869.08,5.583,2.83,6.806,3.951,1.834
489.975,185.414,0.086,0.511,291.206,2.588,0.939,247.987,4.282,0.733,7.685,2.533,1.22
109.436,235.663,0.094,0.417,729.251,19.207,0.865,15.382,5.7,0.544,9.408,2.862,1.036
75.378,136.237,0.244,0.43,626.224,16.656,0.797,40.284,6.364,0.949,9.972,2.688,1.388
289.145,92.03,0.192,0.43,864.442,1.567,0.597,270.448,9.687,1.468,6.176,4.745,0.227
395.575,127.805,0.626,0.677,995.972,11.305,0.478,776.001,4.477,2.569,6.288,3.216,1.06
167.773,155.957,0.532,0.222,214.852,13.691,0.243,738.282,5.324,2.473,6.582,3.488,1.479
397.717,196.991,0.811,0.403,88.632,10.004,0.936,781.006,6.966,1.809,6.517,3.94,1.689
286.865,171.118,0.664,0.418,325.202,4.433,0.337,370.118,2.257,1.363,8.843,3.304,1.454
377.393,69.604,0.536,0.582,186.532,2.985,0.385,446.29,9.517,1.076,7.759,4.81,0.82
348.224,249.698,0.309,0.902,454.717,1.29,0.133,53.59,5.824,1.138,7.054,4.387,1.666
463.196,206,0.495,0.348,116.952,15.18,0.676,192.139,9.523,0.259,9.091,2.783,1.302
71.478,162.851,0.52,0.315,246.467,6.527,0.169,461.06,9.184,1.531,6.95,4.343,1.228
471.93,159.061,0.109,0.303,533.33,1.763,0.114,523.804,4.167,0.208,8.282,4.187,0.365
172.717,84.491,0.361,0.853,588.627,19.504,0.486,281.007,2.466,0.309,9.017,2.44,0.694
247.424,165.79,0.373,0.672,121.835,17.388,0.164,32.96,9.198,2.869,7.797,2.516,0.488
79.114,137.885,0.638,0.691,103.28,6.682,0.696,768.311,3.986,2.233,5.116,4.828,1.492
134.54,60.568,0.216,0.239,228.401,14.533,0.328,883.423,9.276,2.774,5.947,4.429,1.491
311.2,85.617,0.345,0.17,558.476,7.742,0.309,588.501,5.04,0.507,7.851,2.279,0.438
376.184,214.349,0.838,0.49,810.305,19.819,0.059,280.03,2.334,1.12,5.917,2.285,0.8
452.814,245.743,0.49,0.493,847.292,15.8,0.31,67.262,6.932,0.359,6.575,4.569,0.668
223.474,48.566,0.359,0.946,66.66,18.121,0.076,416.26,7.234,0.267,6.256,4.296,0.869
177.277,166.422,0.48,0.864,484.991,6.541,0.661,415.894,7.679,2.09,5.33,4.906,1.548
105.453,58.192,0.774,0.256,557.805,14.073,0.929,737.244,9.072,0.678,8.686,4.599,1
378.052,209.68,0.67,0.877,921.388,1.195,0.79,838.379,8.036,1.543,8.44,3.291,0.302
222.76,139.505,0.116,0.076,497.197,9.946,0.8,860.718,3.825,0.592,9.947,3.094,0.119
131.464,241.843,0.223,0.44,975.464,17.669,0.319,579.712,9.619,0.791,9.086,3.647,0.529
376.843,185.895,0.228,0.818,327.399,6.154,0.799,577.393,4.729,2.115,9.337,4.78,0.428
59.97,101.808,0.912,0.424,115.915,14.212,0.567,978.943,2.977,1.991,9.397,3.962,0.315
230.67,206.741,0.1,0.446,921.021,4.862,0.232,284.547,6.971,2.507,7.437,4.693,1.786
499.121,138.818,0.21,0.326,794.924,3.338,0.702,68.36,2.494,1.459,7.979,3.494,1.848
337.238,163.785,0.933,0.552,74.838,1.717,0.51,497.925,7.714,1.797,5.506,2.011,1.385
444.904,88.858,0.214,0.589,755.496,16.653,0.059,682.495,4.101,2.625,8.167,2.032,1.363
449.463,128.491,0.378,0.656,666.996,17.31,0.255,254.884,9.552,1.252,6.685,2.267,0.782
325.262,205.148,0.26,0.142,964.722,2.399,0.675,869.751,4.758,2.85,9.57,4.997,1.246
470.007,51.422,0.948,0.133,596.928,2.368,0.212,354.737,3.709,0.041,9.122,3.291,0.11
128.772,99.432,0.836,0.442,514.409,1.617,0.103,519.288,1.868,0.696,8.256,2.147,1.603
380.963,218.607,0.474,0.842,755.007,15.141,0.934,962.28,9.098,2.302,7.408,4.524,0.134
263.574,115.967,0.836,0.052,490.239,5.861,0.386,138.673,6.221,1.905,8.564,3.283,1.926
56.537,36.728,0.248,0.914,642.948,3.818,0.304,841.919,7.268,0.541,5.222,3.974,1.255
250.226,31.509,0.858,0.188,256.477,16.078,0.677,538.941,9.208,0.947,7,4.56,1.902
370.581,213.416,0.446,0.365,729.007,16.948,0.168,87.403,7.816,0.445,7.166,2.649,1.708
170.355,42.661,0.141,0.325,729.861,2.389,0.46,883.911,8.612,1.54,9.933,3.197,0.592
144.345,31.496,0.631,0.818,553.41,10.65,0.51,41.444,1.289,2.179,6.584,3.399,1.435
342.291,37.552,0.186,0.877,450.323,16.774,0.645,470.093,6.496,0.451,9.713,2.953,1.456
483.795,192.679,0.269,0.615,358.527,13.174,0.739,347.047,9.784,2.694,9.625,3.006,0.169
444.08,179.962,0.701,0.751,201.424,19.123,0.077,797.119,9.677,0.554,9.684,3.236,1.231
335.727,94.228,0.777,0.098,655.46,19.788,0.511,295.838,8.053,2.212,8.979,4.353,0.262
264.673,41.37,0.587,0.447,450.689,17.783,0.306,898.926,9.917,1.315,6.204,4.562,0.944
168.982,86.359,0.925,0.549,234.627,12.852,0.761,131.104,4.105,2.059,7.877,2.784,1.235
491.733,89.613,0.293,0.107,779.482,6.67,0.338,80.018,3.966,0.464,9.892,2.897,1.072
155.551,95.546,0.093,0.894,5.076,7.801,0.695,817.322,8.141,0.672,6.255,3.386,1.999
52.197,81.03,0.933,0.438,190.438,11.224,0.276,215.821,8.919,1.509,6.646,3.228,1.357
437.68,67.86,0.742,0.54,225.777,12.514,0.321,506.775,2.076,1.252,7.143,2.407,0.526
55.219,69.467,0.737,0.597,579.472,13.782,0.078,878.052,3.919,2.049,6.857,4.258,0.114
308.508,213.031,0.074,0.151,710.696,1.524,0.142,285.889,1.929,1.853,9.247,2.689,0.742
333.31,77.638,0.534,0.493,660.831,8.015,0.572,555.115,6.686,1.294,6.262,3.499,1.369
163.434,200.809,0.192,0.625,750.125,2.988,0.811,525.757,6.611,2.088,6.671,3.853,0.26
365.582,148.953,0.449,0.621,902.467,1.132,0.499,295.289,3.974,2.826,6.026,4.075,1.108
183.209,212.894,0.265,0.584,448.37,18.295,0.707,686.89,8.483,1.136,8.043,2.76,0.597
238.031,217.123,0.09,0.513,48.227,1.313,0.781,34.303,4.763,1.768,6.389,3.601,1.047
137.726,200.259,0.633,0.863,6.48,1.828,0.902,288.941,2.458,0.198,8.25,3.81,0.409
444.711,57.314,0.081,0.667,116.403,2.124,0.138,866.15,7.56,1.392,9.565,4.517,1.117
53.516,174.414,0.521,0.395,976.563,4.711,0.816,335.938,7.258,1.618,9.414,3.102,0.865
150.964,186.334,0.367,0.504,544.194,8.566,0.105,387.94,6.61,0.094,7.882,2.301,1.318
122.29,130.139,0.619,0.113,454.595,7.615,0.106,793.457,4.045,0.225,7.434,3.753,1.418
470.172,131.815,0.915,0.49,482.549,16.829,0.335,777.71,6.804,0.735,5.567,3.706,0.979
204.633,68.588,0.53,0.235,645.878,15.934,0.194,499.146,7.962,1.733,8.439,2.348,0.713
387.225,244.04,0.636,0.916,610.233,11.175,0.317,874.634,8.652,1.055,9.995,2.481,1.474
470.941,229.868,0.813,0.862,585.331,11.815,0.147,215.943,1.968,2.723,6.047,4.451,1.999
173.926,58.838,0.818,0.801,181.649,15.139,0.488,9.767,5.904,0.534,8.193,3.951,0.566
350.366,224.402,0.683,0.297,398.932,15.426,0.328,354.981,9.451,1.997,7.644,3.03,1.844
300.543,114.676,0.902,0.126,304.817,16.199,0.523,236.695,9.775,2.861,8.819,2.423,0.649
472.809,46.121,0.923,0.569,812.624,13.675,0.305,963.257,2.673,0.401,6.983,4.415,0.385
311.255,162.219,0.311,0.941,22.959,14.406,0.206,299.317,1.497,1.941,8.87,4.861,1.935
300.708,93.665,0.122,0.92,718.265,17.523,0.494,760.254,5.083,0.84,6.487,3.337,0.52
299.554,168.784,0.129,0.495,841.188,17.864,0.708,694.458,9.86,2.084,7.385,3.074,1.35
458.582,243.463,0.405,0.057,962.159,9.085,0.115,594.971,1.231,1.301,8.448,3.602,1.093
51.099,53.235,0.551,0.505,476.079,15.89,0.389,721.192,8.387,0.77,5.51,3.595,1.904
381.732,204.599,0.715,0.615,467.168,7.752,0.877,463.013,2.592,0.389,8.093,4.665,1.138
181.616,27.527,0.571,0.859,23.936,13.051,0.891,479.981,3.826,2.372,7.019,3.405,0.6
180.298,83.557,0.756,0.728,888.185,16.595,0.362,86.427,8.229,1.127,7.766,2.125,1.814
426.007,231.9,0.45,0.877,678.348,11.031,0.887,554.566,1.192,1.931,5.203,3.388,0.813
249.374,91.042,0.324,0.559,894.227,17.496,0.757,259.217,8.664,1.59,6.091,3.572,0.263
151.733,200.671,0.321,0.413,629.398,5.258,0.754,218.263,1.962,0.111,7.625,4.542,0.81
300.323,143.57,0.754,0.421,539.677,16.783,0.091,595.581,7.89,0.52,9.979,3.945,0.258
341.028,112.396,0.768,0.701,294.685,6.46,0.242,483.155,4.443,2.667,5.214,2.144,0.583
224.133,198.969,0.58,0.882,898.194,9.837,0.761,973.389,4.742,0.915,5.809,2.502,1.115
303.125,123.438,0.219,0.781,687.503,11.688,0.894,62.501,3.813,0.563,7.813,4.063,1.876
120.477,95.724,0.92,0.379,447.149,18.69,0.75,227.174,2.245,1.556,6.728,2.273,0.807
311.969,203.885,0.092,0.356,162.24,8.072,0.173,910.523,9.968,0.712,9.825,4.151,1.835
93.588,133.998,0.291,0.594,531.438,18.211,0.825,226.502,3.069,2.707,6.386,2.457,0.571
478.687,170.789,0.398,0.49,887.208,1.25,0.198,413.575,9.486,1.821,6.804,4.049,1.758
244.238,37.744,0.34,0.097,962.891,16.92,0.853,166.016,5.061,1.003,7.412,4.045,0.13
325.922,176.694,0.871,0.717,415.411,13.633,0.409,42.115,2.302,0.292,5.49,2.125,1.622
399.365,114.868,0.889,0.643,75.205,18.683,0.112,620.118,9.007,0.613,5.093,2.554,0.956
366.077,72.186,0.705,0.818,940.186,7.48,0.774,273.194,4.645,1.738,7.885,3.964,0.243
158.71,210.641,0.615,0.122,899.293,5.386,0.113,38.697,9.285,0.985,8.08,4.895,0.65
390.906,178.864,0.312,0.565,983.643,19.81,0.49,921.143,5.573,0.709,9.181,3.748,1.61
471.326,54.718,0.067,0.478,656.498,12.555,0.438,427.979,7.058,1.544,7.643,2.081,1.266
271.429,182.846,0.523,0.551,528.691,11.926,0.426,6.959,5.923,1.147,7.697,2.887,0.977
268.683,78.531,0.831,0.935,125.619,12.182,0.056,494.019,1.069,1.387,9.627,4.765,1.268
235.092,154.652,0.905,0.62,552.922,18.693,0.485,322.205,7.411,1.846,7.666,3.904,0.186
434.576,104.788,0.283,0.798,311.652,3.377,0.865,581.421,5.987,0.867,7.359,3.709,1.32
115.863,147.25,0.918,0.94,843.141,13.745,0.927,411.255,9.491,1.434,9.68,3.959,0.958
66.095,108.633,0.729,0.31,50.425,1.253,0.662,614.136,6.51,1.343,7.591,4.616,1.321
282.965,84.793,0.15,0.33,796.999,14.566,0.629,135.133,3.939,1.947,6.749,3.712,1.162
65.463,148.061,0.91,0.763,718.936,19.398,0.656,664.002,9.257,1.02,6.699,2.27,0.446
101.361,154.941,0.481,0.529,508.184,1.257,0.939,800.904,2.75,0.512,5.016,3.768,1.997
193.427,74.191,0.194,0.378,62.387,14.051,0.587,100.221,7.465,0.449,9.667,3.439,1.13
469.128,164.362,0.131,0.767,751.223,14.281,0.46,165.284,2.989,0.574,5.597,2.313,0.145
93.808,218.922,0.171,0.725,661.808,11.67,0.861,944.763,6.537,1.748,7.839,4.574,1.301
496.347,38.747,0.702,0.384,532.903,7.737,0.358,120.545,7.486,0.659,6.53,3.015,1.759
306.97,146.564,0.216,0.8,99.863,5.022,0.549,664.307,7.357,2.873,7.457,3.962,1.278
473.468,130.826,0.2,0.233,299.445,2.348,0.61,136.598,4.391,2.365,7.918,2.697,0.759
407.66,141.977,0.771,0.652,975.952,7.956,0.751,700.318,5.202,1.833,9.25,4.967,1.844
332.239,95.697,0.469,0.522,40.781,19.745,0.19,705.811,9.049,0.546,6.053,3.89,1.368
485.938,158.594,0.922,0.753,156.258,5.156,0.191,968.75,4.656,0.095,7.656,4.906,0.943
362.094,232.216,0.696,0.657,878.114,10.956,0.514,651.307,6.752,1.873,6.46,4.341,0.363
67.743,104.514,0.561,0.837,158.089,19.729,0.49,47.486,4.987,2.048,5.517,3.984,1.818
186.725,183.011,0.328,0.366,268.684,5.084,0.826,116.578,9.256,0.738,6.05,4.471,1.638
123.828,139.258,0.099,0.704,132.821,7.68,0.282,492.188,3.602,2.836,6.133,3.008,0.305
453.583,63.644,0.095,0.729,828.005,19.098,0.685,553.345,5.919,1.152,7.87,4.704,0.912
153.107,217.178,0.671,0.793,700.809,19.474,0.558,377.808,4.453,2.274,7.034,2.805,0.695
106.085,145.767,0.387,0.898,936.158,15.039,0.093,828.003,9.419,0.643,9.07,2.005,1.762
54.257,149.928,0.574,0.112,265.327,6.141,0.887,59.998,6.167,0.805,9.196,2.482,0.115
92.902,152.359,0.536,0.471,47.495,12.478,0.604,228.394,7.116,0.777,8.768,3.593,0.926
448.309,182.297,0.225,0.599,410.04,9.672,0.499,80.689,7.641,0.437,6.562,2.255,1.977
382.556,77.13,0.593,0.332,478.765,17.119,0.833,105.714,5.353,2.37,7.36,3.083,0.772
280.383,58.344,0.692,0.32,523.198,2.712,0.423,848.389,8.117,0.541,8.934,2.127,0.369
268.051,151.796,0.318,0.219,255.073,12.551,0.92,67.323,1.391,1.422,7.505,2.636,0.507
295.874,191.882,0.145,0.237,293.464,14.907,0.507,69.825,1.892,0.228,6.648,4.518,0.203
223.639,27.444,0.929,0.826,155.404,17.034,0.556,675.171,2.33,0.023,5.953,2.49,0.138
453.473,217.508,0.906,0.938,629.032,2.171,0.196,662.476,5.31,1.116,6.456,2.974,1.31
305.212,221.271,0.86,0.178,431.89,7.916,0.932,840.088,1.556,1.198,9.625,3.786,1.736
426.996,206.137,0.669,0.936,940.796,14.116,0.382,641.724,3.058,0.673,7.785,3.596,1.665
91.968,146.179,0.694,0.448,309.089,11.641,0.24,679.2,8.783,0.556,9.695,2.784,1.416
228.638,126.184,0.575,0.607,847.169,12.699,0.336,842.285,5.188,1.274,6.35,3.56,0.419
230.835,227.917,0.866,0.564,70.81,3.848,0.764,714.356,2.279,1.2,9.753,4.108,1.937
477.203,205.643,0.816,0.701,998.169,8.22,0.405,980.835,8.913,1.532,6.114,3.566,0.637
402.771,46.808,0.816,0.742,699.466,5.504,0.744,580.323,5.335,1.181,9.889,2.257,1.569
443.86,39.886,0.836,0.604,73.984,12.583,0.265,16.358,3.863,1.091,6.102,3.756,0.905
229.16,242.653,0.843,0.694,251.655,10.705,0.386,276.795,9.455,2.439,8.249,2.172,1.448
472.369,102.591,0.629,0.687,208.138,17.219,0.948,602.906,7.27,1.599,7.798,4.102,1.16
377.036,185.194,0.944,0.718,716.006,1.419,0.337,887.634,5.117,2.71,7.153,3.175,1.797
395.465,141.043,0.375,0.555,547.002,9.816,0.854,885.132,6.189,2.697,7.999,4.462,0.665
456.879,110.336,0.672,0.834,929.078,17.159,0.85,497.193,1.124,0.567,6.516,2.67,0.693
335.15,97.812,0.949,0.828,316.779,10.238,0.387,421.998,7.145,0.43,7.927,4.6,1.616
418.976,59.634,0.52,0.3,381.476,8.953,0.339,413.941,5.833,1.322,6.375,4.185,1.155
403.705,235.8,0.945,0.234,742.556,15.211,0.896,972.778,2.609,1.683,5.563,4.003,0.474
89.111,101.245,0.466,0.399,733.401,3.282,0.933,243.165,1.22,1.404,7.993,4.013,0.665
355.804,28.159,0.916,0.608,466.192,15.489,0.82,819.458,1.985,0.21,9.26,4.199,0.604
386.511,96.686,0.641,0.778,239.51,5.448,0.871,317.628,2.18,2.554,8.702,2.137,1.396
174.887,50.722,0.716,0.307,868.348,11.141,0.418,829.041,6.348,0.402,9.243,2.577,0.965
151.349,151.26,0.477,0.171,767.214,11.977,0.864,116.09,8.637,0.95,9.866,3.45,0.298
55.136,37.868,0.488,0.761,107.126,18.053,0.685,499.451,9.138,1.397,5.534,3.097,0.134
449.408,121.542,0.896,0.55,609.745,18.031,0.679,527.466,4.649,1.472,5.759,4.964,0.241
169.641,247.308,0.316,0.337,995.85,16.442,0.392,0.733,7.66,1.982,6.649,2.677,1.807
221.167,249.451,0.267,0.123,943.848,1.139,0.369,372.559,4.617,0.222,9.451,2.614,0.782
443.53,82.898,0.159,0.082,965.332,11.047,0.1,647.95,5.689,0.65,8.914,3.252,0.732
336.853,57.794,0.22,0.916,17.832,8.065,0.222,441.651,5.986,2.955,8.727,2.263,0.259
177.386,95.395,0.521,0.817,57.993,14.561,0.221,305.787,3.691,1.68,8.918,2.775,0.188
405.792,147.086,0.487,0.07,24.058,19.455,0.921,736.206,6.061,2.16,7.244,2.492,0.351
121.136,67.27,0.183,0.929,932.984,7.436,0.108,930.786,4.816,1.305,8.293,4.65,0.437
340.259,182.874,0.718,0.071,251.472,10.287,0.767,902.832,3.342,1.865,8.918,2.582,0.827
223.227,37.978,0.102,0.323,405.462,15.038,0.286,45.838,5.803,1.463,7.729,2.103,0.759
342.346,128.876,0.366,0.44,848.39,7.146,0.916,415.772,3.503,2.564,7.211,2.915,1.187
183.594,141.016,0.823,0.345,953.125,8.422,0.064,421.876,3.953,0.891,9.766,3.172,1.223
361.435,204.201,0.253,0.211,598.332,6.827,0.853,117.616,4.998,2.606,6.574,2.936,1.742
424.057,130.482,0.137,0.327,984.558,1.289,0.361,835.877,9.397,0.505,5.996,4.285,0.664
153.162,168.097,0.781,0.355,97.909,10.403,0.779,447.51,7.515,0.735,9.537,3.077,0.932
249.457,129.672,0.904,0.729,421.27,12.26,0.463,864.38,4.851,1.106,7.258,2.318,0.491
118.17,37.991,0.325,0.671,671.024,19.112,0.457,534.546,4.721,1.757,8.687,3.943,0.293
385.577,100.943,0.446,0.058,260.383,6.058,0.279,97.535,5.727,0.186,7.567,2.017,1.148
74.774,157.248,0.406,0.457,892.457,2.213,0.729,906.86,9.909,1.439,6.689,3.187,0.232
130.365,84.189,0.733,0.851,291.389,11.982,0.691,302.857,5.088,0.096,7.448,2.591,0.897
161.786,188.449,0.566,0.539,632.694,17.168,0.186,264.283,7.255,0.753,6.738,3.884,1.021
63.046,191.237,0.219,0.214,11.423,18.832,0.947,751.404,1.843,1.613,9.568,3.549,1.833
337.622,99.817,0.188,0.108,183.114,1.269,0.92,146.974,1.321,2.843,8.342,4.521,1.865
276.62,57.204,0.481,0.191,380.56,7.514,0.889,663.514,8.505,1.467,7.37,3.543,1.985
358.057,237.476,0.504,0.923,370.123,15.231,0.269,176.759,6.88,0.455,8.169,3.345,1.994
290.601,229.675,0.789,0.74,234.871,16.465,0.912,425.294,6.708,1.505,8.855,4.741,0.802
69.858,103.676,0.799,0.838,591.984,5.482,0.506,642.517,2.278,2.901,5.205,3.084,0.699
296.423,155.353,0.519,0.455,404.547,14.076,0.401,750.244,3.349,2.288,8.668,4.782,1.76
340.369,84.161,0.283,0.248,197.518,10.588,0.355,761.963,7.322,1.901,5.328,3.552,1.456
341.577,239.343,0.841,0.173,645.023,1.993,0.486,546.387,8.853,0.626,5.671,2.901,1.587
432.159,67.105,0.069,0.629,254.524,10.771,0.896,318.238,9.05,1.82,9.764,2.457,0.312
262.119,134.328,0.241,0.153,955.75,15.177,0.205,303.162,3.997,2.776,9.182,3.341,0.447
408.594,28.516,0.373,0.795,453.13,17.922,0.514,921.875,8.453,2.391,7.266,4.672,0.228
52.362,88.034,0.514,0.88,604.374,2.157,0.16,146.119,3.045,1.459,9.145,3.401,1.034
399.255,241.925,0.738,0.229,988.526,13.668,0.371,431.885,4.281,2.657,5.865,3.312,1.958
347.592,210.902,0.23,0.845,302.924,13.943,0.71,72.206,9.661,1.097,8.916,3.154,0.683
135.034,67.517,0.509,0.133,49.326,11.159,0.752,142.091,5.496,2.952,6.267,2.438,1.505
325.153,77.762,0.74,0.189,515.752,18.722,0.207,978.882,6.47,2.416,5.967,2.868,0.602
191.284,95.642,0.172,0.246,924.317,8.784,0.864,517.09,4.371,0.328,5.642,3.563,1.754
81.311,193.475,0.375,0.811,166.756,15.644,0.922,952.881,7.387,0.731,6.595,3.8,0.165
383.82,27.994,0.703,0.905,209.603,4.5,0.241,398.316,3.161,1.838,5.359,2.732,1.871
429.77,134.218,0.811,0.936,676.944,17.005,0.653,82.948,9.125,1.656,9.614,3.808,1.346
426.062,154.254,0.101,0.439,30.527,1.107,0.672,624.268,8.807,1.037,7.697,3.233,0.584
283.02,78.119,0.399,0.761,400.152,4.604,0.935,190.186,5.814,1.062,9.257,3.656,1.461
276.538,110.144,0.704,0.936,266.121,12.309,0.096,144.044,7.552,1.036,8.699,2.022,1.61
339.462,144.875,0.817,0.589,690.128,6.568,0.837,193.787,3.856,1.698,8.479,3.95,0.665
367.148,74.342,0.243,0.892,398.138,4.211,0.135,802.185,2.019,1.625,6.423,4.756,1.063
214.685,105.695,0.341,0.204,258.064,2.906,0.178,295.167,7.128,1.801,6.666,2.105,1.748
326.636,175.623,0.224,0.446,84.482,16.874,0.776,263.184,5.601,2.425,5.779,2.004,1.871
399.036,100.97,0.631,0.416,861.085,15.44,0.393,651.123,9.822,1.695,9.921,3.726,0.171
252.231,138.612,0.139,0.349,508.977,7.282,0.741,750.916,2.269,2.699,5.727,2.53,0.25
235.229,129.919,0.351,0.207,537.602,6.483,0.622,91.31,5.46,2.378,8.044,4.583,1.591
267.392,61.378,0.947,0.881,514.348,16.736,0.377,189.881,9.375,1.499,6.389,2.907,0.548
167.499,97.263,0.857,0.055,957.886,1.304,0.454,909.79,2.851,1.84,6.42,3.453,0.284
352.206,103.786,0.259,0.054,806.337,7.291,0.056,987.732,6.29,1.76,5.945,4.117,1.588
387.363,114.333,0.498,0.94,196.968,13.526,0.773,534.607,8.119,2.838,7.116,2.851,0.624
302.74,103.909,0.082,0.485,495.244,6.123,0.749,46.266,1.873,1.371,7.964,2.901,1.996
185.626,98.087,0.461,0.183,503.545,4.518,0.338,723.511,8.338,2.702,5.169,2.975,1.227
216.388,129.288,0.853,0.385,622.684,19.177,0.094,143.433,8.25,2.883,6.331,2.477,1.099
353.745,109.389,0.39,0.074,328.315,14.945,0.895,679.627,1.241,1.911,6.152,4.192,1.348
208.698,104.349,0.2,0.554,590.946,1.039,0.266,391.968,5.231,2.934,6.041,3.188,0.43
333.722,74.136,0.49,0.882,910.767,5.428,0.362,161.988,1.456,0.227,9.92,3.113,1.742
323.285,184.164,0.264,0.258,538.457,11.518,0.92,887.817,4.64,1.27,5.187,3.654,0.724
88.287,35.355,0.806,0.9,299.934,13.991,0.123,22.828,8.975,0.269,8.082,2.877,1.576
134.457,42.812,0.558,0.402,708.194,19.973,0.906,489.197,4.344,0.625,7.27,2.964,1.284
155.469,42.578,0.767,0.177,140.634,11.984,0.345,359.376,6.766,0.329,7.578,4.859,1.596
466.931,34.943,0.424,0.726,41.269,1.682,0.89,293.214,4.79,0.683,8.297,2.521,1.643
71.259,78.146,0.849,0.112,119.027,3.549,0.145,742.798,3.792,2.821,8.525,2.695,0.9
493.243,134.122,0.873,0.524,116.83,15.725,0.433,883.667,4.717,1.308,6.478,3.151,1.251
177.441,201.221,0.727,0.175,376.959,4.006,0.846,970.703,7.1,2.01,7.295,4.584,0.923
68.732,146.866,0.839,0.399,138.314,15.911,0.502,565.308,3.891,2.461,9.222,3.743,1.565
418.481,122.668,0.674,0.058,19.053,15.371,0.491,264.161,3.641,0.477,6.116,2.294,1.632
209.467,90.341,0.891,0.777,131.234,17.994,0.209,892.7,7.303,0.365,9.069,2.954,1.34
77.988,184.645,0.667,0.771,134.469,2.838,0.379,972.107,5.306,1.151,6.804,2.289,0.749
460.339,31.647,0.198,0.56,481.695,5.003,0.723,700.44,1.547,1.406,8.82,4.739,1.194
123.718,199.957,0.059,0.087,889.894,16.841,0.18,514.893,3.041,1.552,6.525,3.092,1.548
262.338,49.623,0.854,0.707,406.439,1.586,0.937,601.502,1.944,0.083,5.761,3.582,0.82
466.437,204.654,0.074,0.894,783.816,13.332,0.652,120.973,2.282,1.381,8.465,2.556,0.603
344.763,117.999,0.208,0.506,562.749,2.461,0.803,896.729,5.089,0.325,6.237,4.05,1.577
442.212,26.428,0.289,0.218,71.787,19.341,0.703,785.645,1.866,1.842,5.676,2.277,1.993
434.521,209.79,0.735,0.432,590.824,7.698,0.183,635.743,6.897,1.597,5.64,2.694,0.677
196.997,85.754,0.695,0.839,495.611,9.582,0.188,584.473,5.258,0.407,6.78,4.333,0.497
97.626,100.119,0.438,0.151,583.866,14.459,0.613,715.454,6.921,0.091,7.372,4.91,1.095
257.861,73.12,0.803,0.286,358.405,19.907,0.821,618.164,2.345,1.779,9.868,2.138,0.914
144.373,183.038,0.594,0.232,851.808,14.188,0.937,638.916,6.284,1.895,6.51,2.761,0.691
334.546,81.14,0.124,0.553,410.65,17.727,0.725,437.012,3.931,2.641,7.156,3.51,0.499
217.734,29.518,0.697,0.523,42.673,8.738,0.244,845.154,2.124,1.895,6.286,2.33,1.895
292.249,88.007,0.066,0.22,885.499,3.176,0.95,671.631,9.919,2.512,8.627,4.268,0.6
344.873,244.067,0.056,0.148,493.169,7.476,0.601,84.962,8.128,2.405,5.464,4.792,0.591
306.366,186.032,0.376,0.839,446.173,5.683,0.69,273.072,2.113,1.5,7.69,4.098,0.867
361.847,200.699,0.772,0.713,848.268,4.24,0.193,724.488,8.768,1.914,9.608,3.3,1.369
263.19,179.056,0.063,0.606,251.106,6.606,0.199,474,2.243,2.36,5.084,4.184,1.323
175.464,75.427,0.667,0.256,404.791,19.991,0.376,552.247,7.5,2.776,9.646,2.825,0.207
467.426,83.969,0.384,0.518,436.895,13.151,0.73,380.006,6.96,1.153,9.211,3.678,1.144
168.817,121.652,0.158,0.441,773.318,11.527,0.228,873.657,8.52,0.332,5.566,2.244,1.114
