"MAXWATR_1","MAXWATR_2","FRACTEN","FRCHZNE","RTFRAC1","PERCRTE","PERCEXP","FRACLOWZ","BASERTE","QB_POWR","AXV_BEXP","LOGLAMB","TISHAPE","TIMEDELAY"
433.972,27.252,0.68,0.781,0.6,433.355,17.073,0.269,517.823,9.611,2.655,5.131,3.375,0.966
231.439,54.745,0.517,0.621,0.782,536.992,11.597,0.848,421.021,2.462,2.752,8.455,3.238,1.112
153.931,65.1,0.584,0.176,0.719,480.962,13.311,0.096,205.567,2.446,1.672,9.915,4.005,1.051
378.162,55.597,0.331,0.805,0.588,994.873,6.886,0.903,223.878,7.704,1.223,9.296,4.889,1.006
302.795,54.608,0.466,0.945,0.798,762.942,12.425,0.141,764.405,5.792,0.278,6.632,4.46,1.515
488.245,101.63,0.939,0.598,0.423,303.962,19.216,0.878,469.483,7.392,0.05,5.724,2.075,1.682
87.354,28.296,0.722,0.564,0.77,459.966,11.409,0.286,739.258,9.042,0.098,7.905,2.483,0.626
171.179,49.664,0.449,0.21,0.257,782.961,18.52,0.629,527.588,4.988,1.232,8.597,4.002,0.418
185.873,249.574,0.862,0.888,0.843,134.347,13.456,0.804,852.966,9.21,1.178,7.784,2.031,0.689
318.89,109.897,0.154,0.112,0.635,274.299,17.182,0.889,660.279,8.202,0.998,8.88,2.696,1.817
374.756,46.313,0.854,0.214,0.547,532.231,17.606,0.348,209.962,8.954,1.908,8.853,2.325,0.156
491.98,107.233,0.149,0.623,0.673,93.515,2.6,0.462,427.979,3.74,0.582,7.65,3.574,0.476
395.245,113.687,0.41,0.907,0.304,432.257,8.846,0.298,663.941,3.19,1.933,6.64,2.303,1.881
140.308,114.099,0.316,0.861,0.485,890.138,14.109,0.364,769.043,4.687,2.46,5.515,4.219,0.194
72.852,189.355,0.792,0.075,0.25,988.281,18.293,0.525,613.282,1.738,0.833,6.348,2.926,0.609
420.404,83.31,0.075,0.468,0.815,175.667,7.329,0.207,169.068,3.499,0.474,6.121,3.537,1.94
101.141,70.236,0.15,0.791,0.625,419.317,15.707,0.068,587.525,4.154,2.525,7.076,2.205,0.331
155.991,152.016,0.697,0.097,0.713,544.499,7.741,0.772,138.123,6.643,1.213,7.491,2.769,1.551
161.511,209.186,0.191,0.328,0.716,734.134,8.835,0.786,631.104,4.162,0.722,7.728,2.59,0.88
471.298,156.3,0.258,0.558,0.949,656.314,2.258,0.741,196.229,6.481,1.818,5.965,2.765,1.016
412.851,146.413,0.757,0.745,0.247,629.948,8.882,0.849,277.283,5.804,1.909,9.007,2.205,0.715
453.693,133.682,0.576,0.635,0.501,405.89,2.445,0.394,864.136,2.583,1.842,8.432,2.857,0.347
278.076,80.591,0.569,0.239,0.867,661.136,12.485,0.752,81.056,2.802,0.303,8.052,2.571,0.972
238.58,240.579,0.239,0.656,0.536,412.237,10.526,0.723,255.25,9.557,2.886,9.147,4.144,1.886
356.628,108.112,0.356,0.092,0.501,448.98,4.901,0.874,970.947,4.97,2.608,6.771,4.453,0.25
468.195,70.181,0.309,0.399,0.295,996.704,1.462,0.24,177.613,4.824,2.278,6.533,3.117,1.449
84.579,194.972,0.244,0.909,0.147,484.441,10.868,0.812,836.853,3.527,1.115,5.105,4.405,1.731
366.296,156.012,0.825,0.502,0.788,247.81,19.337,0.549,750.244,9.101,0.798,6.781,4.857,0.907
318.945,31.152,0.131,0.482,0.293,503.911,13.246,0.454,253.907,9.473,1.817,6.113,2.879,1.572
134.265,166.559,0.446,0.741,0.802,44.687,5.977,0.225,15.87,8.679,2.626,9.047,3.123,0.628
332.623,229.593,0.711,0.946,0.155,664.188,12.121,0.707,843.14,3.669,1.721,8.591,2.732,1.213
162.061,26.099,0.366,0.907,0.691,559.575,12.04,0.323,510.743,2.31,2.997,8.56,2.22,1.298
436.774,134.451,0.433,0.261,0.6,555.791,5.015,0.31,180.055,7.668,0.704,7.473,3.708,1.72
418.701,38.403,0.401,0.633,0.585,473.638,13.673,0.583,18.556,7.864,2.364,9.614,3.509,1.345
169.202,58.124,0.199,0.199,0.615,153.573,3.222,0.915,92.53,3.402,1.169,8.585,4.413,0.364
275.055,32.498,0.053,0.247,0.361,977.661,5.905,0.69,664.429,3.308,2.532,5.832,3.473,0.259
69.94,114.401,0.423,0.676,0.137,459.356,5.557,0.259,563.111,2.634,0.917,8.78,2.818,1.542
105.096,103.854,0.212,0.324,0.854,537.48,18.917,0.329,797.486,3.618,0.214,6.202,4.271,1.511
190.048,184.425,0.371,0.895,0.836,31.321,18.883,0.179,321.229,7.606,2.193,6.59,2.39,0.27
115.533,217.728,0.443,0.592,0.515,248.176,8.002,0.519,653.687,2.878,2.628,9.655,2.808,0.751
341.22,129.933,0.575,0.087,0.267,70.383,9.532,0.144,344.666,5.848,2.263,8.894,2.835,1.467
83.234,69.302,0.545,0.915,0.805,250.618,18.012,0.349,447.144,2.258,1.775,6.357,4.043,0.555
109.875,245.551,0.59,0.724,0.194,929.932,3.908,0.114,638.428,1.811,1.81,5.231,3.092,1.427
364.978,212.482,0.501,0.635,0.235,309.333,5.81,0.841,366.456,3.678,2.049,5.751,2.938,1.827
211.774,246.951,0.883,0.711,0.15,55.796,14.515,0.76,680.054,3.168,2.204,9.973,2.208,0.725
400.519,68.863,0.666,0.059,0.272,22.105,3.28,0.259,74.098,7.092,0.633,7.128,3.182,0.66
351.575,149.31,0.803,0.328,0.069,873.292,13.52,0.506,281.007,4.571,2.589,7.311,3.449,0.755
297.742,211.383,0.815,0.351,0.51,751.711,16.739,0.658,871.338,4.707,0.951,7.816,2.783,0.604
172.443,105.557,0.913,0.748,0.614,780.886,19.07,0.506,739.136,1.458,2.217,9.057,2.482,1.094
421.887,156.342,0.662,0.075,0.66,404.547,1.051,0.928,687.256,9.352,2.496,5.28,3.543,0.195
114.682,116.42,0.53,0.721,0.655,452.703,11.118,0.409,620.545,9.825,2.285,9.121,3.549,0.747
167.609,27.115,0.489,0.409,0.636,563.115,16.825,0.067,384.644,8.445,0.838,6.044,2.356,1.177
409.912,84.985,0.053,0.903,0.561,579.106,4.841,0.503,288.087,4.595,1.861,7.993,4.247,0.933
174.448,167.397,0.664,0.939,0.69,632.389,9.485,0.57,50.233,6.098,0.762,5.879,4.369,1.975
69.885,233.466,0.876,0.085,0.726,61.777,19.958,0.097,727.295,9.431,0.261,7.091,4.161,0.796
296.533,29.175,0.642,0.87,0.534,956.055,4.062,0.22,985.352,1.765,1.726,8.394,3.151,1.054
484.674,194.876,0.59,0.867,0.55,365.363,4.885,0.062,520.875,8.292,0.965,6.257,2.316,1.606
315.045,220.804,0.606,0.503,0.71,265.754,17.91,0.925,850.952,1.208,1.65,9.802,2.615,0.98
396.454,35.08,0.065,0.931,0.203,450.567,11.551,0.603,118.775,9.498,2.994,7.232,3.612,1.513
446.991,59.47,0.319,0.558,0.62,808.962,18.063,0.465,936.157,2.686,2.926,5.684,2.73,1.872
57.69,176.501,0.186,0.091,0.333,331.55,8.988,0.22,765.137,3.246,2.214,6.121,3.926,1.134
452.045,127.255,0.181,0.081,0.499,761.599,3.619,0.439,145.631,1.32,0.638,7.41,3.607,0.245
164.917,108.826,0.829,0.91,0.337,132.333,5.351,0.273,526.856,7.289,0.796,9.148,3.54,0.302
345.917,39.694,0.736,0.166,0.33,744.509,13.647,0.635,293.58,6.536,2.991,8.096,3.04,1.55
187.219,220.941,0.632,0.091,0.489,664.31,5.987,0.156,91.554,9.826,2.419,7.809,2.389,1.956
330.756,75.4,0.571,0.675,0.615,70.2,19.724,0.428,462.037,1.636,2.055,6.18,2.142,1.916
412.274,213.498,0.631,0.232,0.178,313.85,1.086,0.641,739.868,7.564,0.264,8.228,3.084,1.707
458.087,81.387,0.662,0.482,0.844,228.157,12.947,0.578,209.84,1.405,0.278,8.09,2.323,1.681
377.887,244.754,0.354,0.084,0.113,65.561,4.161,0.193,271.851,2.693,0.745,6.096,2.635,0.714
397.47,45.558,0.237,0.199,0.829,945.374,7.157,0.706,469.666,4.723,1.888,7.019,3.21,1.716
201.776,234.811,0.307,0.187,0.337,346.076,17.952,0.881,113.892,8.153,2.546,9.776,4.189,0.695
270.66,55.789,0.653,0.122,0.419,842.897,3.493,0.899,197.633,7.439,1.905,5.217,4.991,1.359
431.83,52.988,0.327,0.403,0.55,685.428,10.558,0.419,991.333,3.236,0.151,8.026,2.887,0.661
402.441,88.721,0.277,0.625,0.839,658.207,8.311,0.474,177.735,2.529,2.877,6.807,4.877,1.569
249.567,115.555,0.245,0.502,0.827,452.276,8.54,0.379,650.757,7.58,1.764,5.92,3.913,1.017
67.303,94.626,0.066,0.08,0.705,902.711,15.095,0.155,342.408,6.343,1.146,9.59,2.636,1.437
159.863,79.932,0.621,0.604,0.523,25.4,16.771,0.481,388.672,6.818,2.01,9.346,4.244,1.864
91.913,96.384,0.664,0.663,0.74,379.279,7.227,0.472,631.47,6.694,1.966,8.145,3.363,1.577
464.02,71.609,0.871,0.087,0.89,600.712,14.626,0.344,361.695,8.634,1.835,5.803,3.749,1.841
92.572,166.367,0.731,0.695,0.736,712.771,18.648,0.057,706.177,9.107,0.749,6.17,2.289,1.897
329.492,110.254,0.405,0.686,0.454,371.1,15.473,0.729,496.094,7.152,0.622,8.34,4.449,1.246
379.205,85.892,0.295,0.712,0.48,224.739,4.588,0.441,817.749,5.62,1.949,5.71,3.582,1.264
283.514,127.145,0.358,0.554,0.061,601.933,16.802,0.145,291.627,1.104,1.954,5.899,4.921,0.963
342.538,111.256,0.053,0.829,0.668,36.203,14.226,0.09,496.033,7.21,2.19,7.6,3.799,1.026
374.481,166.476,0.218,0.353,0.595,870.485,9.139,0.369,26.979,5.754,0.071,9.136,3.629,1.602
379.919,219.952,0.053,0.295,0.121,655.033,17.797,0.815,188.722,6.895,0.321,8.651,4.69,1.76
69.72,30.136,0.699,0.129,0.514,802.614,18.425,0.89,874.146,7.947,2.237,6.033,2.254,1.516
120.587,25.137,0.437,0.257,0.169,478.155,8.197,0.803,459.839,8.155,1.028,6.84,3.073,0.188
181.836,50.488,0.841,0.082,0.328,886.72,16.363,0.911,386.719,1.387,0.481,7.949,2.246,0.717
186.78,204.022,0.22,0.825,0.889,692.63,10.792,0.106,194.093,7.831,2.129,9.015,4.999,1.53
453.802,147.47,0.423,0.598,0.903,609.257,11.56,0.294,172.974,1.566,0.813,5.516,3.807,0.999
159.149,199.435,0.238,0.738,0.459,126.352,16.523,0.135,802.368,4.752,2.701,8.541,3.647,1.334
157.446,91.467,0.858,0.886,0.529,645.023,15.538,0.722,41.505,5.188,0.383,7.063,2.576,1.657
359.018,71.596,0.646,0.921,0.173,815.981,11.044,0.785,741.638,2.688,2.016,7.578,4.451,1.548
261.322,194.492,0.394,0.582,0.173,337.775,16.273,0.62,581.177,1.232,1.124,8.045,2.664,1.151
365.198,184.247,0.342,0.057,0.641,968.018,12.24,0.238,71.046,6.9,1.104,9.122,2.005,1.853
97.571,220.062,0.889,0.629,0.324,808.84,8.287,0.504,509.522,7.963,0.393,6.617,3.385,1.746
165.302,200.754,0.587,0.096,0.275,749.392,18.267,0.534,405.884,6.281,2.988,6.461,4.625,0.802
61.426,227.588,0.593,0.126,0.438,494.146,5.49,0.734,294.923,4.85,1.167,9.502,3.588,1.802
363.66,231.158,0.483,0.753,0.065,777.102,1.042,0.803,736.573,8.205,2.936,6.537,4.969,1.277
397.388,98.059,0.913,0.944,0.925,240.73,14.165,0.246,90.333,3.694,1.186,9.475,2.992,1.342
497.144,164.197,0.362,0.618,0.509,370.612,12.402,0.607,101.075,7.675,2.518,8.113,4.09,1.212
427.985,166.971,0.774,0.911,0.569,676.883,14.737,0.497,551.148,9.672,2.497,8.312,2.805,1.557
490.277,61.996,0.795,0.528,0.855,205.941,10.094,0.417,306.763,6.25,0.313,6.487,3.229,1.961
163.708,39.777,0.225,0.489,0.314,955.811,15.051,0.375,887.94,3.134,0.028,7.46,4.632,1.084
81.201,94.653,0.626,0.858,0.36,223.641,8.923,0.808,268.555,1.114,1.615,5.864,4.259,0.848
346.521,131.183,0.478,0.854,0.342,862.062,18.019,0.235,356.69,5.665,1.809,8.553,4.725,1.644
262.146,201.495,0.084,0.911,0.623,549.565,7.332,0.854,794.19,9.602,2.371,6.366,4.538,1.022
443.393,170.033,0.703,0.527,0.904,128.488,16.981,0.841,304.139,4.376,2.578,5.391,3.513,0.428
59.75,242.763,0.57,0.221,0.264,852.113,13.475,0.228,623.474,8.726,0.642,6.792,4.36,0.426
343.774,47.522,0.26,0.415,0.705,309.089,2.327,0.673,939.941,1.743,0.5,7.18,2.083,1.455
397.25,186.513,0.345,0.446,0.939,602.116,8.725,0.453,873.474,1.976,1.392,8.042,3.61,1.919
467.096,41.946,0.752,0.846,0.262,216.927,8.596,0.547,997.437,2.596,2.535,8.874,4.027,0.315
450.287,233.603,0.135,0.352,0.741,273.323,18.24,0.92,71.412,3.745,2.758,7.664,2.002,0.33
281.647,51.175,0.574,0.893,0.763,879.03,10.711,0.64,550.171,5.251,1.92,7.048,3.916,0.21
313.535,228.59,0.449,0.3,0.108,948.304,11.665,0.918,501.893,1.005,1.013,5.598,3.231,0.268
415.131,33.212,0.402,0.169,0.783,757.693,16.161,0.259,399.537,8.949,1.493,6.492,4.205,0.299
315.485,110.721,0.549,0.236,0.794,426.886,19.487,0.722,301.148,7.422,0.247,9.562,3.555,1.06
261.542,166.257,0.68,0.222,0.724,932.008,2.96,0.466,856.079,9.349,2.054,7.159,3.228,1.177
131.079,234.729,0.602,0.32,0.779,867.677,15.612,0.339,381.348,3.958,1.894,7.004,2.705,1.758
129.184,108.73,0.906,0.229,0.712,72.824,8.91,0.423,70.741,6.072,0.414,5.767,3.839,0.236
101.498,207.387,0.131,0.494,0.562,946.839,12.268,0.523,790.467,1.897,2.115,9.971,4.093,1.062
227.374,197.623,0.889,0.304,0.221,430.304,16.676,0.806,736.206,2.609,0.861,6.396,3.176,1.752
361.407,31.29,0.476,0.282,0.405,982.056,15.693,0.631,205.933,3.058,2.399,7.016,2.194,1.751
143.246,59.511,0.202,0.37,0.909,291.572,17.816,0.677,851.99,9.728,0.882,9.986,2.807,0.422
381.238,29.01,0.391,0.268,0.311,316.169,12.768,0.206,603.76,3.635,0.523,6.029,4.429,0.608
78.674,193.915,0.936,0.56,0.947,237.556,1.032,0.642,785.889,1.732,2.803,7.736,2.345,1.861
101.526,133.27,0.194,0.584,0.747,757.083,18.325,0.217,328.858,1.064,1.971,8.927,2.966,1.278
425.787,91.605,0.131,0.675,0.545,933.716,16.797,0.296,636.109,8.555,2.599,7.712,3.611,1.252
142.56,71.28,0.65,0.182,0.941,433.233,2.074,0.594,266.48,3.392,2.229,6.225,3.243,0.215
499.341,54.114,0.315,0.122,0.876,467.29,10.75,0.815,551.27,1.514,0.928,7.561,2.031,0.767
135.638,32.333,0.617,0.686,0.288,495.977,4.509,0.368,223.756,7.085,0.497,6.395,2.904,1.706
58.02,190.619,0.849,0.311,0.86,689.7,10.18,0.671,34.913,8.684,1.055,5.26,2.688,0.887
449.023,184.082,0.869,0.335,0.131,42.978,16.957,0.377,105.47,9.543,1.325,5.605,4.59,0.531
108.502,45.462,0.597,0.241,0.304,826.296,17.799,0.392,169.312,8.924,2.019,5.671,4.074,1.59
441.223,65.814,0.49,0.051,0.572,603.764,18.344,0.495,198.975,9.739,1.734,6.471,4.399,0.716
434.027,146.371,0.233,0.416,0.292,80.942,2.969,0.079,681.763,2.875,2.187,8.362,3.604,1.712
314.935,93.857,0.68,0.144,0.351,3.794,13.564,0.08,403.443,8.421,1.926,8.543,4.146,0.354
212.488,225.885,0.279,0.606,0.199,191.17,5.643,0.093,228.761,2.51,2.397,5.404,3.304,1.354
278.378,218.044,0.238,0.708,0.881,57.688,6.025,0.51,861.267,4.521,0.122,9.427,4.778,0.299
115.588,168.427,0.11,0.162,0.212,725.833,1.107,0.582,485.108,8.095,1.128,9.708,3.247,1.34
72.357,49.911,0.434,0.559,0.414,917.848,10.15,0.073,614.38,7.226,2.043,8.504,3.514,0.556
233.307,165.872,0.938,0.378,0.94,9.898,19.358,0.733,977.905,4.389,1.211,9.597,4.39,0.65
223.419,111.71,0.192,0.484,0.709,378.546,7.566,0.474,414.918,9.228,2.252,9.311,2.751,1.226
213.586,133.929,0.826,0.65,0.261,816.652,6.061,0.905,486.084,8.596,0.932,7.516,2.518,1.575
390.851,214.322,0.239,0.131,0.337,481.084,3.54,0.929,349.488,7.777,1.013,7.704,4.664,1.418
442.047,61.502,0.633,0.771,0.878,895.631,5.831,0.244,582.398,2.64,2.028,6.281,4.774,0.997
69.775,51.147,0.125,0.234,0.678,952.149,8.292,0.195,293.946,8.409,2.417,9.351,3.257,0.393
349.57,58.522,0.602,0.309,0.148,676.822,19.273,0.638,917.908,7.632,1.675,8.147,4.315,1.368
308.069,118.768,0.125,0.646,0.829,180.916,1.07,0.103,557.373,2.593,0.759,5.753,4.8,0.232
147.421,233.424,0.5,0.608,0.567,751.04,18.753,0.22,156.19,6.401,1.054,6.643,3.436,1.904
60.492,175.815,0.945,0.748,0.216,168.832,15.475,0.478,390.748,9.221,1.525,6.009,3.552,1.421
96.967,146.591,0.666,0.102,0.393,144.418,9.111,0.178,450.318,4.343,0.192,5.34,3.256,1.007
359.045,138.983,0.579,0.157,0.46,887.941,19.55,0.479,139.405,2.417,2.153,8.507,2.585,1.763
368.109,141.537,0.393,0.407,0.677,758.669,19.854,0.172,863.403,4.405,2.263,5.052,3.587,1.786
274.011,40.436,0.416,0.553,0.941,484.136,4.085,0.111,381.104,1.912,2.971,8.978,4.84,0.383
165.741,31.345,0.207,0.895,0.508,433.966,1.438,0.577,561.158,1.561,2.552,6.309,3.105,0.629
341.412,218.167,0.075,0.731,0.376,121.225,10.859,0.464,323.609,5.743,2.037,5.524,4.548,0.879
122.153,154.433,0.076,0.609,0.445,994.69,16.926,0.55,617.615,3.4,1.304,9.595,3.229,1.075
163.983,243.161,0.4,0.4,0.104,211.312,13.536,0.721,526.001,1.807,2.001,5.665,2.906,0.372
287.415,230.609,0.284,0.84,0.31,980.713,16.897,0.265,275.147,9.791,1.564,8.883,4.557,1.777
102.844,235.004,0.351,0.597,0.095,476.812,9.549,0.325,29.054,1.389,0.358,9.996,3.701,0.339
131.573,171.695,0.642,0.084,0.648,455.694,18.495,0.474,640.503,1.432,2.612,8.867,3.498,0.839
154.7,247.748,0.859,0.61,0.688,310.798,7.582,0.562,93.507,4.008,0.902,8.873,3.637,0.63
363.385,69.193,0.397,0.132,0.554,158.334,8.522,0.093,751.343,3.335,2.031,8.386,2.726,0.945
274.78,111.023,0.497,0.42,0.806,153.817,18.673,0.296,895.996,1.822,2.723,5.212,2.713,1.589
246.49,188.284,0.195,0.823,0.158,144.662,8.633,0.204,722.046,1.735,1.404,7.126,3.119,1.672
209.302,69.055,0.558,0.315,0.542,385.26,9.489,0.917,406.739,9.002,0.94,6.526,3.566,0.417
368.549,77.597,0.453,0.782,0.817,919.801,17.98,0.405,288.209,8.439,1.042,5.604,2.652,0.257
305.377,200.15,0.316,0.072,0.36,388.8,9.486,0.111,606.812,4.987,1.832,7.233,3.886,1.963
465.283,113.55,0.079,0.758,0.422,81.064,1.687,0.557,860.352,9.64,2.851,5.269,2.776,1.8
129.596,98.196,0.077,0.621,0.937,466.924,13.346,0.772,747.437,9.346,1.785,5.124,4.777,1.808
358.606,82.513,0.17,0.849,0.758,201.424,2.535,0.407,796.631,7.242,1.699,8.639,3.684,1.594
352.426,53.358,0.262,0.163,0.673,795.473,6.312,0.729,605.896,1.326,2.44,8.872,2.186,1.969
424.854,84.546,0.497,0.789,0.095,209.969,6.659,0.061,989.258,2.292,0.847,6.655,3.233,1.124
168.158,93.417,0.559,0.888,0.711,271.37,7.144,0.412,30.396,4.29,0.081,8.065,3.473,0.459
115.781,185.963,0.31,0.657,0.363,883.851,6.136,0.916,273.377,6.753,2.014,6.136,3.178,1.267
84.058,198.474,0.653,0.073,0.822,765.139,16.484,0.252,144.044,8.062,1.335,9.89,3.094,0.442
312.848,90.945,0.849,0.544,0.447,999.146,10.025,0.59,541.382,1.533,0.687,8.81,4.897,1.919
388.269,208.307,0.883,0.817,0.213,19.297,11.284,0.67,994.385,1.806,1.226,7.513,4.289,1.137
443.201,125.031,0.348,0.759,0.247,670.658,10.375,0.604,610.596,6.192,0.649,9.198,2.581,0.175
210.291,191.388,0.754,0.269,0.207,403.082,2.842,0.532,897.705,9.585,0.643,9.657,3.032,1.391
128.827,218.552,0.386,0.808,0.371,445.684,16.208,0.679,197.877,9.823,2.985,8.243,2.578,0.776
405.188,154.144,0.787,0.19,0.222,773.684,10.44,0.48,107.179,7.155,0.03,8.824,2.998,1.863
331.14,124.371,0.614,0.91,0.745,732.18,16.665,0.281,703.369,3.617,2.438,8.109,2.935,1.001
322.104,100.6,0.284,0.475,0.901,335.517,10.97,0.894,34.608,9.333,0.434,9.864,3.947,1.011
140.912,107.04,0.416,0.296,0.235,85.825,7.552,0.189,508.912,3.183,2.196,7.352,2.564,0.952
220.233,102.536,0.513,0.512,0.666,86.313,15.911,0.834,401.002,7.432,0.127,8.79,4.031,0.123
64.282,60.706,0.102,0.398,0.364,125.497,15.463,0.5,748.535,6.981,2.058,5.403,2.822,1.183
51.538,222.644,0.254,0.486,0.74,95.224,11.474,0.63,228.028,8.607,0.72,7.537,2.913,1.41
295.078,131.471,0.233,0.256,0.243,829.164,5.394,0.881,15.565,1.198,1.101,5.628,2.639,1.873
295.956,244.411,0.822,0.842,0.438,456.121,8.251,0.601,462.83,2.903,1.692,6.653,2.504,0.75
323.615,29.971,0.611,0.164,0.157,7.456,17.437,0.654,43.824,9.825,0.694,6.362,2.505,0.425
255.774,98.773,0.348,0.453,0.851,722.903,17.342,0.821,517.334,6.627,1.775,7.672,3.174,0.642
76.45,99.94,0.575,0.672,0.86,2.512,16.48,0.374,250.428,7.548,1.14,7.993,2.221,1.993
335.809,126.047,0.45,0.374,0.194,706.424,5.724,0.798,487.916,4.558,1.688,6.675,2.715,0.312
218.86,152.386,0.386,0.154,0.567,109.628,15.041,0.515,818.115,8.772,2.162,5.426,4.85,0.417
402.002,32.69,0.149,0.518,0.07,846.681,16.827,0.121,688.477,5.562,0.367,5.659,3.011,0.649
171.371,186.073,0.259,0.201,0.178,729.068,14.254,0.508,164.491,6.916,0.695,7.173,2.245,1.542
173.541,234.427,0.073,0.315,0.118,705.203,1.693,0.361,235.719,3.475,0.203,7.214,2.304,1.225
388.022,197.719,0.683,0.42,0.361,372.626,16.351,0.786,778.748,5.378,1.916,6.475,4.41,1.209
222.348,150.038,0.86,0.577,0.273,115.793,2.898,0.483,988.709,3.787,0.824,7.427,3.475,1.643
430.786,46.204,0.579,0.645,0.9,814.943,3.997,0.165,352.051,9.213,0.588,7.815,3.261,0.93
239.926,109.608,0.937,0.388,0.448,545.476,11.062,0.504,855.896,8.076,1.691,5.122,2.936,0.477
330.481,40.326,0.451,0.342,0.364,13.926,1.348,0.576,984.131,6.68,0.387,7.076,2.371,0.972
457.867,222.342,0.756,0.163,0.727,321.418,12.437,0.381,570.679,5.277,2.251,6.926,4.88,1.938
80.432,80.536,0.686,0.064,0.451,397.711,13.872,0.512,750.733,1.486,1.831,9.63,2.169,1.122
443.311,222.974,0.478,0.344,0.803,934.571,4.915,0.436,135.743,3.435,0.373,7.935,4.095,0.552
273.187,227.67,0.329,0.499,0.895,969.605,3.08,0.489,214.967,9.537,0.318,7.278,2.016,0.744
85.239,130.702,0.515,0.191,0.814,201.729,4.531,0.926,199.647,3.294,1.784,7.466,4.155,0.912
234.955,207.675,0.608,0.347,0.606,122.934,2.245,0.138,303.834,7.173,0.714,8.963,3.074,0.785
262.778,168.495,0.92,0.103,0.051,182.198,18.113,0.831,555.115,7.337,2.241,8.033,4.542,0.702
210.62,149.255,0.513,0.945,0.85,296.394,8.765,0.674,987.793,3.843,2.366,6.609,2.625,1.624
207.159,179.605,0.519,0.179,0.729,14.292,9.366,0.786,394.41,1.959,1.359,8.261,3.955,1.36
294.885,120.966,0.426,0.535,0.276,561.772,10.458,0.547,227.296,4.931,1.76,9.591,2.661,1.791
475.391,188.477,0.127,0.563,0.648,257.82,1.742,0.859,757.813,4.164,0.212,6.523,4.227,1.394
273.325,198.378,0.519,0.729,0.241,940.003,10.543,0.431,687.928,9.236,0.203,5.181,2.784,0.127
216.882,206.11,0.217,0.189,0.531,634.525,15.106,0.201,988.525,6.183,2.661,6.215,2.338,1.739
249.182,108.661,0.124,0.176,0.564,522.71,11.497,0.175,875.733,9.361,2.955,6.505,2.544,1.868
350.009,114.992,0.726,0.442,0.945,863.344,5.895,0.766,465.76,1.805,1.174,9.305,3.198,0.417
194.141,160.352,0.465,0.901,0.535,882.814,18.367,0.071,632.813,5.289,0.587,5.898,4.602,0.15
88.837,234.592,0.716,0.147,0.656,282.6,6.43,0.219,208.619,1.658,0.733,8.697,4.303,0.401
297.495,193.764,0.502,0.861,0.908,608.952,11.712,0.774,901.795,1.106,1.817,6.778,2.892,0.56
221.03,49.184,0.595,0.592,0.913,649.967,10.784,0.143,681.092,3.444,2.818,6.455,4.234,0.72
192.273,53.18,0.238,0.787,0.749,204.842,3.38,0.784,855.713,1.754,0.623,6.332,2.549,0.387
489.948,132.474,0.312,0.891,0.694,627.079,17.428,0.515,95.094,8.678,0.25,5.104,3.007,1.007
381.87,151.576,0.783,0.355,0.402,671.451,10.524,0.268,839.295,1.669,0.505,7.715,4.58,1.928
460.284,137.418,0.35,0.123,0.785,701.785,17.678,0.618,831.909,5.897,0.797,9.824,4.143,1.236
291.095,221.133,0.279,0.76,0.545,513.311,4.412,0.153,112.184,9.526,0.056,6.86,2.476,1.688
416.504,67.627,0.586,0.765,0.642,939.454,18.404,0.614,896.484,3.373,1.846,7.588,2.533,1.755
274.67,68.671,0.86,0.101,0.516,700.442,6.488,0.647,701.905,4.105,2.715,6.32,2.023,1.39
326.361,42.441,0.931,0.079,0.057,513.555,10.261,0.321,694.458,7.033,1.51,5.447,3.496,1.065
318.231,25.851,0.781,0.691,0.257,995.483,2.014,0.256,901.978,2.379,1.945,6.011,3.254,1.851
338.446,155.49,0.877,0.309,0.298,790.407,1.234,0.128,216.431,1.307,2.771,8.502,4.186,1.505
164.12,113.454,0.706,0.416,0.617,92.844,4.466,0.872,583.924,7.649,0.673,6.321,4.227,1.037
180.6,115.102,0.817,0.68,0.368,646.061,9.077,0.329,927.185,7.135,2.174,7.451,3.636,0.759
116.028,224.896,0.318,0.251,0.765,787.356,14.559,0.935,882.568,4.5,1.629,7.74,4.364,0.397
459.406,25.357,0.904,0.374,0.066,289.68,2.723,0.932,658.081,6.688,2.97,9.443,4.16,0.602
382.007,127.722,0.465,0.81,0.388,48.349,7.615,0.475,118.653,3.404,0.673,9.802,2.022,1.317
160.385,188.49,0.804,0.686,0.156,101.144,17.204,0.88,893.982,1.879,0.856,6.66,2.588,1.415
274.341,166.614,0.765,0.572,0.426,967.285,1.25,0.365,51.27,6.014,2.427,5.061,3.531,1.762
241.107,134.286,0.771,0.672,0.527,42.856,7.775,0.635,739.38,3.851,2.418,5.379,3.889,0.307
128.058,36.343,0.213,0.428,0.332,276.008,4.69,0.213,70.191,5.721,0.715,8.046,2.209,1.321
267.145,85.672,0.814,0.818,0.384,38.218,6.314,0.288,49.195,9.197,0.148,7.99,3.186,1.965
65.051,243.353,0.497,0.831,0.34,80.331,5.727,0.151,613.037,8.543,1.289,5.807,3.203,0.731
236.108,242.859,0.715,0.919,0.785,911.622,19.416,0.415,44.435,9.767,1.013,8.298,4.518,0.112
201.556,150.546,0.597,0.505,0.771,876.832,4.843,0.247,323.365,2.146,0.491,5.037,4.75,0.731
495.908,207.277,0.097,0.621,0.239,539.128,14.875,0.059,313.416,6.691,1.232,6.863,3.116,1.653
